NO_OF_FRAMES	740
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:39:23.814	10092.39355540
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
2097	20.96000	00:56:40:06	-2051.461	1164.951	389.922	2123.173	1244.849	411.926	-2164.528	1078.667	399.923	2227.918	1332.681	409.462	2238.362	878.605	406.672	2039.080	1725.834	885.086	-1936.012	1215.743	1562.924	-1865.263	1165.191	449.221	-2027.568	1287.897	1475.994	1973.588	1593.688	946.721	-1966.616	1085.631	1480.633	2163.951	1650.418	958.616	-1878.638	1139.169	1165.754	2115.083	1425.506	735.509	-1915.654	1233.860	842.674	2077.777	1105.291	797.011	-2036.920	1038.723	852.909	2316.383	1244.079	774.133	-1913.720	1298.027	1251.196	2001.271	1463.998	827.473	-1975.277	1008.724	1262.984	2208.882	1521.466	803.822	-2081.485	1190.253	1305.096	2108.119	1456.573	978.191	-2128.597	1197.580	1193.798	2151.575	1351.969	997.641	-2048.222	1347.145	911.113	2069.894	1106.785	880.906	-2169.556	1074.277	926.956	2331.628	1263.557	819.320	-2146.467	1209.055	1046.186	2200.232	1231.108	976.101	-1803.621	1279.098	60.337	2318.823	530.905	190.556	-2262.945	1288.489	33.492	2263.036	1143.850	28.862	-1735.506	1298.226	103.738	2231.845	558.408	219.460	-2240.936	1195.053	61.317	2251.337	1241.295	94.394	-1584.510	1203.071	32.364	-2122.517	1110.260	35.505	2136.012	625.497	16.506	2084.494	1352.182	45.461	-1600.067	1254.593	41.283	-2183.270	1090.900	23.560	2139.662	546.435	37.929	2149.390	1363.861	23.117	-1881.036	1395.295	733.658	1981.912	1453.427	369.603	-1806.428	1064.778	839.600	2270.482	1494.774	370.979	-1903.775	1338.923	783.036	2033.974	1456.241	459.934	-1860.968	1115.793	878.237	2250.205	1490.537	439.929	-1956.244	1409.807	747.494	-1875.457	1044.438	808.256	2033.854	1382.349	397.879	2269.690	1399.246	403.774	-1975.329	1319.777	947.265	2064.759	1326.709	628.409	-2002.024	1036.944	981.830	2250.200	1361.889	610.711	-2029.079	1410.333	950.624	1966.810	1302.746	608.227	-2035.620	935.070	959.005	2353.384	1356.332	618.040	-1807.234	1282.380	469.864	2151.446	767.339	453.767
2098	20.97000	00:56:40:06	-2052.658	1165.532	390.281	2126.043	1245.706	410.420	-2165.550	1078.806	400.212	2227.781	1333.876	409.480	2237.066	878.468	406.951	2038.924	1726.850	886.545	-1938.877	1216.123	1563.548	-1867.317	1165.754	448.709	-2030.049	1288.284	1476.257	1975.425	1594.744	948.361	-1969.153	1086.022	1481.214	2165.383	1652.960	958.863	-1879.998	1139.702	1166.296	2117.693	1428.121	736.203	-1916.522	1234.005	842.876	2076.700	1107.466	797.006	-2038.480	1036.327	852.513	2316.802	1244.405	774.833	-1915.264	1298.477	1251.707	2004.704	1467.372	826.844	-1976.381	1008.928	1263.037	2210.511	1523.606	806.125	-2083.105	1190.345	1305.323	2108.295	1458.026	978.550	-2130.052	1197.635	1193.987	2150.881	1353.128	997.872	-2049.273	1347.200	911.308	2068.914	1109.075	880.343	-2170.303	1074.006	927.154	2331.944	1264.009	819.882	-2146.945	1209.839	1046.140	2199.281	1232.221	976.287	-1805.333	1279.848	59.833	2312.503	529.186	191.019	-2263.193	1288.430	33.274	2263.033	1143.833	28.793	-1737.207	1298.677	103.361	2226.127	558.665	219.717	-2241.219	1195.077	61.193	2251.432	1241.253	94.282	-1586.525	1202.672	32.400	-2122.701	1110.537	35.487	2132.575	627.944	16.488	2084.586	1352.216	45.553	-1601.760	1254.355	41.111	-2183.410	1091.029	23.614	2134.117	548.876	38.084	2149.498	1363.897	23.104	-1884.302	1395.550	733.442	1995.323	1467.071	367.688	-1810.402	1066.113	835.817	2246.443	1505.263	375.000	-1906.670	1339.305	783.244	2048.972	1463.259	456.119	-1864.888	1116.969	875.079	2224.849	1493.888	443.175	-1959.560	1410.057	747.691	-1879.857	1045.119	805.722	2038.539	1387.295	396.764	2256.774	1408.017	403.413	-1977.512	1320.427	947.508	2070.989	1336.640	625.369	-2004.565	1037.790	980.247	2244.874	1366.894	612.004	-2031.235	1410.926	951.241	1975.150	1311.157	603.372	-2037.637	935.917	958.844	2348.276	1362.050	614.889	-1809.147	1282.977	469.483	2147.657	769.523	453.228
2099	20.98000	00:56:40:06	-2053.733	1166.157	390.811	2123.696	1246.680	411.392	-2166.438	1079.233	400.546	2228.071	1335.102	409.244	2235.558	878.610	406.986	2038.898	1728.503	888.665	-1941.424	1216.478	1564.148	-1869.125	1166.381	448.281	-2032.264	1288.694	1476.527	1977.194	1595.626	950.337	-1971.455	1086.404	1481.761	2166.659	1655.329	959.499	-1881.166	1140.253	1166.864	2120.894	1430.942	736.977	-1916.626	1234.286	843.342	2075.894	1109.862	796.734	0.000	0.000	0.000	2317.746	1244.785	775.463	-1916.715	1298.974	1252.458	2007.597	1470.332	827.109	-1977.409	1009.191	1263.138	2211.751	1525.763	808.181	-2084.684	1190.520	1305.526	2108.846	1459.344	979.198	-2131.334	1197.709	1194.086	2150.783	1354.177	998.161	-2050.101	1347.243	911.451	2068.008	1111.406	879.354	-2170.880	1073.984	927.514	2332.225	1264.470	820.391	-2147.921	1209.957	1046.129	2198.557	1233.178	976.404	-1806.671	1280.912	59.152	2306.542	527.838	191.306	-2263.400	1288.364	33.232	2263.024	1143.784	28.646	-1738.598	1299.311	102.946	2220.665	559.011	219.876	-2241.444	1195.040	61.102	2251.689	1241.155	94.116	-1588.411	1202.294	32.384	-2122.845	1110.760	35.540	2128.566	630.112	16.775	2084.791	1352.335	45.602	-1603.320	1254.079	41.028	-2183.578	1091.322	23.572	2128.398	551.183	38.536	2149.666	1363.965	23.021	-1887.511	1396.044	733.410	2007.646	1481.858	371.946	-1813.832	1067.763	832.074	2223.765	1515.731	389.738	-1909.451	1339.839	783.435	2068.215	1463.442	451.972	-1867.454	1117.708	872.655	2197.136	1489.811	446.176	-1962.652	1410.442	747.994	-1883.784	1045.764	803.426	2034.880	1393.621	394.107	2252.547	1415.441	403.321	-1979.853	1321.067	947.751	2075.814	1343.341	624.130	-2006.595	1038.504	979.404	2239.650	1371.644	613.710	-2033.261	1411.673	951.859	1980.293	1316.948	601.392	-2039.215	936.638	958.787	2343.512	1366.883	613.167	-1810.780	1283.666	469.070	2144.043	771.038	452.863
2100	20.99000	00:56:40:07	-2054.790	1166.852	391.331	2124.376	1247.797	411.144	-2167.292	1079.703	400.871	2229.364	1335.520	408.617	2233.860	878.882	406.826	2038.711	1730.151	891.788	-1943.689	1216.838	1564.710	-1870.754	1167.117	447.726	-2034.202	1289.126	1476.793	1978.915	1596.300	952.858	-1973.549	1086.781	1482.195	2167.834	1657.677	960.885	-1882.250	1140.860	1167.367	2123.703	1434.039	738.032	-1917.152	1234.374	843.332	2075.274	1112.279	796.135	0.000	0.000	0.000	2319.048	1245.315	775.835	-1918.062	1299.573	1253.076	2009.740	1472.992	828.122	-1978.393	1009.525	1263.352	2212.960	1527.887	810.398	-2086.104	1190.646	1305.639	2109.903	1460.780	980.200	-2132.453	1197.793	1194.132	2151.220	1355.315	998.562	-2050.656	1347.209	911.480	2067.257	1113.943	878.231	-2171.258	1073.961	927.781	2329.868	1262.046	811.633	-2148.739	1209.977	1046.153	2198.318	1234.117	976.365	-1807.807	1282.334	58.479	2300.893	526.916	191.417	-2263.581	1288.364	33.030	2263.089	1143.699	28.432	-1739.727	1300.166	102.522	2215.374	559.315	220.252	-2241.647	1195.094	61.026	2252.082	1240.900	93.651	-1590.042	1201.805	32.461	-2122.936	1110.941	35.610	2124.077	631.911	17.388	2085.121	1352.456	45.728	-1604.605	1253.784	40.876	-2183.748	1091.497	23.567	2122.683	552.882	39.257	2149.980	1364.040	23.077	-1890.586	1396.738	733.429	2011.364	1488.761	381.268	-1816.906	1069.440	828.592	2212.706	1519.708	401.036	-1912.166	1340.491	783.653	2080.874	1459.900	448.162	-1870.629	1118.827	869.825	2177.528	1481.041	447.270	-1964.432	1411.217	748.543	-1887.048	1046.340	801.355	2028.765	1400.813	391.029	2250.187	1425.896	404.472	-1982.042	1321.838	947.959	2079.065	1345.257	624.989	-2007.960	1039.220	978.902	2235.290	1373.915	615.410	-2035.213	1412.495	952.595	1982.876	1321.881	601.090	-2040.303	937.176	958.866	2338.816	1371.504	612.650	-1812.322	1284.388	468.580	2140.625	772.476	452.702
2101	21.00000	00:56:40:07	-2055.975	1167.533	391.748	2125.114	1249.315	411.004	-2168.288	1080.040	401.195	2233.479	1333.986	406.418	2231.873	879.221	406.461	2038.358	1731.738	895.726	-1945.634	1217.174	1565.201	-1872.373	1167.911	447.038	-2035.889	1289.580	1477.148	1980.523	1596.839	956.068	-1975.460	1087.193	1482.605	2168.822	1659.941	962.731	-1883.144	1141.487	1167.911	2125.865	1436.813	739.408	-1917.453	1234.392	843.356	2074.877	1114.930	795.251	0.000	0.000	0.000	2320.266	1245.912	775.639	-1919.295	1300.159	1253.700	2011.172	1475.502	828.935	-1979.266	1009.905	1263.613	2214.139	1530.016	813.019	-2087.478	1190.848	1305.758	2111.258	1462.184	981.410	-2133.457	1197.873	1194.104	2152.348	1356.484	999.239	-2051.095	1347.213	911.489	2066.678	1116.710	877.137	-2171.620	1073.962	928.159	2329.385	1262.680	811.977	-2149.321	1210.147	1045.996	2198.529	1235.068	976.488	-1808.735	1284.075	57.773	2295.491	526.544	191.617	-2263.869	1288.236	32.745	2263.056	1143.653	28.347	-1740.657	1301.174	102.110	2210.230	559.711	220.735	-2241.896	1195.013	60.950	2252.507	1240.633	93.269	-1591.727	1201.424	32.428	-2123.116	1111.092	35.608	2118.827	632.987	18.360	2086.338	1352.566	45.155	-1605.766	1253.590	40.649	-2183.900	1091.646	23.546	2116.924	554.100	40.153	2150.273	1364.143	22.937	-1893.537	1397.553	733.522	2011.541	1492.835	384.726	-1819.499	1071.149	825.215	2209.348	1524.639	405.857	-1914.636	1341.303	783.816	2084.747	1460.470	448.886	-1873.422	1119.910	867.249	2173.064	1480.377	449.478	-1967.419	1411.784	749.004	-1889.887	1046.836	799.407	2025.827	1408.113	394.872	2246.628	1432.725	407.540	-1983.990	1322.736	948.044	2080.846	1343.903	626.364	-2009.528	1039.779	978.213	2231.197	1374.462	617.641	-2037.127	1413.366	953.363	1983.344	1325.093	602.157	-2040.876	937.685	958.900	2334.791	1374.746	612.839	-1813.736	1285.080	468.064	2137.452	773.843	452.899
2102	21.01000	00:56:40:07	-2056.864	1168.182	392.180	2126.218	1251.255	410.699	-2169.095	1080.550	401.614	2233.846	1336.036	407.218	2229.916	879.737	405.957	2037.960	1733.215	900.404	-1947.277	1217.554	1565.710	-1873.875	1168.837	446.260	-2037.311	1290.098	1477.536	1982.035	1597.318	959.970	-1977.179	1087.613	1483.013	2169.780	1661.845	965.224	-1884.004	1142.118	1168.572	2128.462	1439.446	740.636	-1917.396	1234.359	843.541	2074.739	1117.665	794.575	0.000	0.000	0.000	2320.337	1246.914	775.436	-1920.275	1300.785	1254.262	2011.759	1477.679	829.896	-1980.074	1010.294	1263.944	2215.006	1531.854	814.929	-2088.655	1191.085	1305.828	2112.931	1463.514	983.251	-2134.284	1198.030	1194.069	2153.847	1357.539	1000.183	-2051.186	1347.234	911.472	2066.314	1119.621	876.452	-2171.618	1074.119	928.561	2329.451	1263.574	812.542	-2149.796	1210.275	1045.813	2199.219	1236.045	976.671	-1809.410	1286.168	57.086	2290.290	526.613	191.834	-2264.021	1288.200	32.708	2263.001	1143.649	28.349	-1741.354	1302.420	101.759	2205.263	560.163	221.401	-2242.140	1195.026	60.898	2252.788	1240.723	93.076	-1593.236	1201.046	32.533	-2123.131	1111.252	35.746	2113.253	633.615	19.440	2086.634	1353.174	44.952	-1606.830	1253.435	40.379	-2183.919	1091.714	23.513	2111.093	554.637	41.281	2150.413	1364.282	22.903	-1896.241	1398.516	733.667	2007.771	1493.898	388.483	-1821.608	1072.749	821.871	2212.561	1529.652	410.088	-1916.900	1342.243	784.266	2081.278	1467.647	454.824	-1874.439	1120.866	865.239	2173.744	1491.614	454.680	-1969.972	1412.469	749.458	-1892.206	1047.252	797.702	2030.270	1408.093	399.144	2242.489	1434.416	410.511	-1985.760	1323.833	948.422	2081.051	1341.201	628.494	-2010.436	1040.325	977.642	2229.546	1373.943	619.614	-2039.049	1414.305	953.994	1982.148	1326.623	604.872	-2041.091	938.105	959.113	2333.170	1376.664	614.574	-1814.774	1285.790	467.672	2134.697	775.142	453.428
2103	21.02000	00:56:40:07	-2057.934	1168.928	392.610	2127.213	1253.603	410.466	-2169.893	1080.994	402.012	2234.815	1337.982	407.530	2227.541	880.341	405.796	2037.431	1734.538	905.762	-1948.620	1217.902	1566.197	-1875.379	1169.912	445.480	-2038.468	1290.644	1477.955	1983.273	1597.606	964.494	-1978.702	1088.029	1483.476	2170.660	1663.451	968.296	-1884.667	1142.717	1169.291	2128.350	1442.478	742.519	-1917.251	1234.284	843.627	2074.760	1120.563	794.247	0.000	0.000	0.000	2319.561	1248.187	775.252	-1921.156	1301.449	1254.832	2011.254	1479.514	831.797	-1980.714	1010.678	1264.250	2216.515	1533.633	817.687	-2089.785	1191.334	1305.919	2114.658	1464.616	985.432	-2134.997	1198.164	1193.949	2155.527	1358.469	1001.480	-2051.139	1347.219	911.407	2066.195	1122.486	876.165	-2171.505	1073.864	928.721	2329.706	1264.644	812.916	-2150.063	1210.422	1045.620	2200.091	1236.980	977.121	-1810.007	1288.331	56.359	2285.312	527.108	192.210	-2264.210	1288.047	32.371	2262.947	1143.636	28.474	-1741.933	1303.817	101.208	2200.475	560.635	222.154	-2242.339	1195.034	60.813	2252.978	1241.006	92.922	-1594.755	1200.745	32.481	-2123.257	1111.333	35.810	2107.294	633.502	20.283	2086.081	1352.956	45.308	-1607.834	1253.293	39.991	-2184.083	1091.759	23.489	2105.275	554.606	42.456	2150.469	1364.426	22.723	-1898.846	1399.542	733.889	2002.858	1492.538	392.678	-1823.298	1074.596	818.717	2214.234	1534.247	413.301	-1919.100	1343.356	784.696	2076.844	1471.039	460.806	-1876.201	1121.855	863.099	2177.698	1502.060	459.514	-1972.640	1413.274	749.821	-1894.040	1047.552	796.044	2033.267	1407.617	403.408	2239.530	1436.189	412.918	-1985.759	1326.082	950.179	2079.853	1339.185	631.481	-2011.000	1040.868	977.248	2229.864	1374.161	622.701	-2040.878	1415.295	954.654	1980.160	1326.237	608.754	-2040.897	938.458	959.218	2334.248	1378.142	617.701	-1815.834	1286.534	467.094	2132.138	776.347	454.114
2104	21.03000	00:56:40:08	-2058.876	1169.645	393.088	2127.603	1256.364	410.608	-2170.714	1081.536	402.447	2235.847	1340.019	407.621	2225.049	881.144	405.890	2036.854	1735.603	911.471	-1949.697	1218.313	1566.670	-1876.768	1171.166	444.525	-2039.423	1291.212	1478.438	1984.393	1597.842	969.706	-1980.025	1088.506	1483.976	2171.290	1665.035	971.772	-1885.165	1143.323	1169.984	2127.909	1445.261	744.523	-1916.707	1234.160	843.767	2074.776	1123.404	794.462	0.000	0.000	0.000	2319.248	1249.414	774.675	-1921.846	1302.102	1255.383	2010.285	1481.148	835.181	-1981.250	1011.147	1264.607	2217.963	1535.598	820.912	-2090.672	1191.665	1305.951	2116.425	1465.466	988.455	-2135.560	1198.344	1193.917	2157.390	1359.163	1003.243	-2050.743	1347.253	911.406	2066.252	1125.217	876.263	-2171.293	1074.015	929.026	2329.328	1264.394	815.074	-2150.130	1210.633	1045.500	2201.153	1237.762	977.906	-1810.412	1290.710	55.697	2280.618	527.950	192.613	-2264.410	1287.999	32.335	2262.855	1143.674	28.654	-1742.020	1305.470	100.320	2195.885	561.325	222.946	-2242.646	1194.933	60.731	2253.058	1241.412	92.795	-1595.884	1200.578	32.697	-2123.363	1111.439	35.777	2101.163	632.983	21.343	2085.559	1353.206	45.521	-1608.360	1253.343	39.775	-2184.044	1091.701	23.511	2099.420	554.196	44.004	2150.492	1364.571	22.601	-1901.232	1400.822	734.261	1998.450	1490.110	398.418	-1824.506	1076.500	815.619	2214.088	1537.264	419.502	-1921.065	1344.530	785.198	2073.232	1470.007	467.244	-1877.815	1122.801	860.978	2178.940	1504.686	465.192	-1976.231	1413.805	750.047	-1894.626	1047.308	794.522	2032.961	1406.026	407.810	2239.322	1439.304	417.724	-1987.735	1327.074	950.719	2077.437	1338.137	635.833	-2011.270	1041.381	976.866	2232.186	1376.848	626.160	-2042.681	1416.341	955.484	1977.940	1324.208	613.815	-2040.318	938.822	959.325	2336.641	1379.315	620.885	-1816.753	1287.379	466.543	2129.665	777.606	454.944
2105	21.04000	00:56:40:08	-2059.789	1170.354	393.569	2130.079	1259.461	409.822	-2171.544	1082.030	402.984	2236.793	1342.222	407.566	2222.331	882.152	406.153	2036.130	1736.317	917.807	-1950.439	1218.730	1567.128	-1878.101	1172.506	443.473	-2040.147	1291.826	1479.054	1985.413	1597.927	975.885	-1981.088	1088.997	1484.458	2171.798	1666.561	976.099	-1885.480	1143.957	1170.725	2126.636	1448.144	747.422	-1916.122	1233.945	843.933	2074.883	1126.163	794.863	0.000	0.000	0.000	2318.926	1250.869	774.081	-1922.379	1302.785	1255.979	2009.488	1482.763	839.644	-1981.652	1011.592	1265.011	2218.938	1537.592	824.189	-2091.523	1191.988	1306.061	2118.152	1465.987	992.107	-2135.933	1198.519	1193.862	2159.028	1359.474	1005.512	-2050.100	1347.284	911.389	2066.450	1127.731	876.823	-2170.867	1074.138	929.350	2330.545	1265.966	817.150	-2149.971	1210.879	1045.255	2202.358	1238.215	978.770	-1810.681	1293.436	54.841	2276.166	529.151	193.015	-2264.604	1287.940	32.236	2262.680	1143.630	28.788	-1742.302	1307.249	99.672	2191.662	562.139	223.775	-2242.912	1194.873	60.668	2253.095	1241.733	92.678	-1597.447	1200.295	32.763	-2123.411	1111.477	35.911	2094.904	631.992	22.214	2085.452	1353.412	45.516	-1609.258	1253.323	39.282	-2184.189	1091.785	23.318	2093.663	553.480	45.691	2150.562	1364.692	22.517	-1903.585	1402.224	734.733	1994.861	1487.052	406.311	-1825.327	1078.438	813.073	2211.928	1537.664	426.004	-1923.095	1345.861	785.743	2071.011	1466.658	473.197	-1878.669	1123.701	859.498	2176.233	1502.804	471.594	-1977.344	1415.155	750.820	-1895.393	1047.554	793.415	2028.440	1404.073	413.126	2239.574	1440.555	422.776	-1989.525	1328.002	951.428	2074.449	1336.849	641.902	-2010.991	1041.954	976.744	2235.563	1380.078	630.098	-2044.480	1417.480	956.266	1975.737	1320.926	620.345	-2039.407	939.137	959.512	2339.975	1380.717	624.162	-1817.650	1288.490	465.891	2127.472	778.097	456.172
2106	21.05000	00:56:40:08	-2060.774	1171.096	393.989	2130.397	1262.483	410.093	-2172.485	1082.667	403.563	2237.699	1344.302	407.334	2218.930	884.160	405.964	2035.109	1736.763	924.522	-1950.902	1219.179	1567.571	-1879.192	1173.952	442.457	-2040.568	1292.496	1479.645	1986.417	1597.684	982.665	-1981.959	1089.558	1484.903	2172.169	1667.907	980.989	-1885.671	1144.558	1171.549	2124.912	1451.530	751.553	-1915.314	1233.691	844.032	2074.900	1128.724	795.766	0.000	0.000	0.000	2318.789	1252.406	773.854	-1922.850	1303.477	1256.559	2008.837	1484.073	844.512	-1981.938	1012.075	1265.516	2220.281	1539.669	828.497	-2092.154	1192.357	1306.181	2119.730	1466.168	996.099	-2136.186	1198.710	1193.793	2160.767	1359.441	1007.842	-2050.704	1346.465	913.147	2066.665	1129.780	877.934	-2170.350	1074.241	929.635	2331.855	1267.652	819.380	-2149.621	1211.065	1045.153	2203.647	1238.449	979.801	-1810.877	1296.094	53.997	2272.074	530.752	193.449	-2264.816	1287.815	32.109	2262.391	1143.484	29.001	-1742.497	1309.257	98.994	2187.661	563.160	224.581	-2243.226	1194.825	60.606	2253.035	1241.957	92.608	-1599.054	1200.095	32.825	-2123.509	1111.551	35.976	2087.136	630.742	24.169	2085.482	1353.617	45.424	-1610.160	1253.317	38.702	-2184.074	1091.692	23.406	2087.941	552.593	47.856	2150.644	1364.803	22.370	-1905.937	1403.740	735.336	1991.243	1483.592	415.070	-1825.744	1080.428	810.887	2208.581	1537.245	433.131	-1924.848	1347.297	786.459	2069.704	1462.609	479.428	-1879.638	1124.758	857.823	2174.509	1500.064	478.282	-1981.745	1416.660	751.327	-1895.589	1047.790	792.661	2023.743	1400.980	419.511	2239.360	1441.162	428.154	-1991.352	1329.012	952.079	2072.011	1334.402	648.793	-2010.526	1042.453	976.624	2239.047	1381.684	634.637	-2046.182	1418.641	956.985	1973.661	1317.205	628.083	-2038.143	939.405	959.789	2343.385	1381.990	627.889	-1818.449	1289.806	465.191	2125.189	779.249	457.305
