NO_OF_FRAMES	287
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:43:37.424	11577.76636880
DATA_INCLUDED	3D
MARKER_NAMES	Federico_HeadFront	Federico_HeadL	Federico_HeadR	Federico_Chest	Federico_WaistLFront	Federico_WaistRFront	Federico_LShoulderTop	Federico_RShoulderTop	Federico_SpineThoracic2	Federico_SpineThoracic12	Federico_WaistBack	Federico_WaistL	Federico_WaistR	Federico_LThighFrontLow	Federico_RThighFrontLow	Federico_LKneeOut	Federico_LKneeIn	Federico_RKneeOut	Federico_RKneeIn	Federico_LShinFrontHigh	Federico_RShinFrontHigh	Federico_LHeelBack	Federico_RHeelBack	Federico_LAnkleOut	Federico_RAnkleOut	Federico_LForefoot2	Federico_RForefoot2	Federico_LForefoot5	Federico_RForefoot5	Federico_LHand2	Federico_RHand2	Federico_LWristIn	Federico_RWristIn	Federico_LWristOut	Federico_RWristOut	Federico_LArm	Federico_RArm	Federico_LElbowIn	Federico_RElbowIn	Federico_LElbowOut	Federico_RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	SMPTE	Federico_HeadFront X	Federico_HeadFront Y	Federico_HeadFront Z	Federico_HeadL X	Federico_HeadL Y	Federico_HeadL Z	Federico_HeadR X	Federico_HeadR Y	Federico_HeadR Z	Federico_Chest X	Federico_Chest Y	Federico_Chest Z	Federico_WaistLFront X	Federico_WaistLFront Y	Federico_WaistLFront Z	Federico_WaistRFront X	Federico_WaistRFront Y	Federico_WaistRFront Z	Federico_LShoulderTop X	Federico_LShoulderTop Y	Federico_LShoulderTop Z	Federico_RShoulderTop X	Federico_RShoulderTop Y	Federico_RShoulderTop Z	Federico_SpineThoracic2 X	Federico_SpineThoracic2 Y	Federico_SpineThoracic2 Z	Federico_SpineThoracic12 X	Federico_SpineThoracic12 Y	Federico_SpineThoracic12 Z	Federico_WaistBack X	Federico_WaistBack Y	Federico_WaistBack Z	Federico_WaistL X	Federico_WaistL Y	Federico_WaistL Z	Federico_WaistR X	Federico_WaistR Y	Federico_WaistR Z	Federico_LThighFrontLow X	Federico_LThighFrontLow Y	Federico_LThighFrontLow Z	Federico_RThighFrontLow X	Federico_RThighFrontLow Y	Federico_RThighFrontLow Z	Federico_LKneeOut X	Federico_LKneeOut Y	Federico_LKneeOut Z	Federico_LKneeIn X	Federico_LKneeIn Y	Federico_LKneeIn Z	Federico_RKneeOut X	Federico_RKneeOut Y	Federico_RKneeOut Z	Federico_RKneeIn X	Federico_RKneeIn Y	Federico_RKneeIn Z	Federico_LShinFrontHigh X	Federico_LShinFrontHigh Y	Federico_LShinFrontHigh Z	Federico_RShinFrontHigh X	Federico_RShinFrontHigh Y	Federico_RShinFrontHigh Z	Federico_LHeelBack X	Federico_LHeelBack Y	Federico_LHeelBack Z	Federico_RHeelBack X	Federico_RHeelBack Y	Federico_RHeelBack Z	Federico_LAnkleOut X	Federico_LAnkleOut Y	Federico_LAnkleOut Z	Federico_RAnkleOut X	Federico_RAnkleOut Y	Federico_RAnkleOut Z	Federico_LForefoot2 X	Federico_LForefoot2 Y	Federico_LForefoot2 Z	Federico_RForefoot2 X	Federico_RForefoot2 Y	Federico_RForefoot2 Z	Federico_LForefoot5 X	Federico_LForefoot5 Y	Federico_LForefoot5 Z	Federico_RForefoot5 X	Federico_RForefoot5 Y	Federico_RForefoot5 Z	Federico_LHand2 X	Federico_LHand2 Y	Federico_LHand2 Z	Federico_RHand2 X	Federico_RHand2 Y	Federico_RHand2 Z	Federico_LWristIn X	Federico_LWristIn Y	Federico_LWristIn Z	Federico_RWristIn X	Federico_RWristIn Y	Federico_RWristIn Z	Federico_LWristOut X	Federico_LWristOut Y	Federico_LWristOut Z	Federico_RWristOut X	Federico_RWristOut Y	Federico_RWristOut Z	Federico_LArm X	Federico_LArm Y	Federico_LArm Z	Federico_RArm X	Federico_RArm Y	Federico_RArm Z	Federico_LElbowIn X	Federico_LElbowIn Y	Federico_LElbowIn Z	Federico_RElbowIn X	Federico_RElbowIn Y	Federico_RElbowIn Z	Federico_LElbowOut X	Federico_LElbowOut Y	Federico_LElbowOut Z	Federico_RElbowOut X	Federico_RElbowOut Y	Federico_RElbowOut Z	
1750	17.49000	00:58:23:20	1989.904	1005.099	1648.121	2124.473	923.562	1559.273	2105.738	1112.591	1575.265	2030.182	1008.570	1261.511	2149.132	893.245	965.773	2059.338	1121.785	958.182	2142.525	887.836	1393.872	2086.038	1162.241	1390.957	2228.925	1048.587	1401.467	2287.459	1059.013	1167.345	2288.220	1091.883	996.585	2240.963	886.353	981.366	2125.245	1203.399	977.455	2085.568	849.284	592.162	1942.845	1085.819	633.560	2203.950	863.121	444.971	2091.384	974.506	459.273	1986.570	1176.153	492.862	2016.697	1021.455	486.581	2121.896	868.270	349.843	1916.393	1107.139	426.972	2305.761	1060.572	23.333	2088.940	1119.538	20.243	2297.737	968.714	59.385	2022.175	1178.474	52.464	2155.286	890.198	45.559	1863.721	1092.737	40.770	2202.122	874.428	29.578	1862.272	1145.036	27.719	1826.811	950.308	1289.061	1865.932	1143.036	1267.559	1864.854	1006.905	1252.610	1853.343	1087.292	1221.794	1788.657	968.500	1196.613	1806.488	1171.732	1231.847	2132.586	832.833	1163.116	2062.368	1277.064	1156.175	2032.844	924.958	1069.158	1992.869	1179.491	1059.691	1992.423	829.945	1117.698	1943.300	1282.798	1105.340
1751	17.50000	00:58:23:20	1993.157	1005.834	1652.255	2126.345	925.104	1562.200	2108.170	1113.487	1578.395	2028.836	1009.063	1265.937	2145.991	893.656	969.317	2054.695	1121.292	960.717	2143.313	888.776	1396.967	2087.460	1163.162	1394.774	2230.050	1049.362	1403.381	2285.476	1059.686	1168.593	2283.831	1092.678	998.651	2237.784	887.130	984.282	2120.105	1203.152	979.888	2085.947	849.738	592.887	1942.781	1084.552	632.971	2206.401	865.379	446.937	2091.936	975.031	460.025	1986.159	1176.072	494.020	2017.663	1023.019	486.887	2124.907	868.867	351.191	1916.009	1107.154	427.019	2305.663	1062.330	23.069	2088.850	1119.713	20.380	2300.313	970.954	60.132	2021.329	1178.824	52.233	2159.017	889.015	46.430	1863.451	1093.040	40.463	2206.156	874.622	30.704	1862.070	1145.442	27.253	1829.156	951.729	1296.293	1867.920	1144.374	1274.688	1865.829	1008.515	1259.615	1853.487	1088.958	1229.253	1788.338	970.478	1205.132	1807.679	1173.775	1241.097	2130.631	833.708	1166.491	2060.811	1278.464	1160.623	2030.152	926.215	1073.452	1989.211	1180.548	1064.759	1990.065	831.319	1122.406	1941.270	1284.627	1111.588
1752	17.51000	00:58:23:21	1996.196	1006.560	1655.481	2128.816	926.022	1564.749	2110.637	1114.330	1580.989	2028.363	1010.352	1269.666	2143.024	893.984	972.428	2050.107	1120.928	963.465	2144.068	889.769	1399.528	2088.891	1164.057	1397.994	2231.185	1050.110	1404.805	2283.714	1060.310	1169.476	2279.633	1093.402	1000.364	2234.508	887.626	986.183	2115.277	1202.503	981.486	2086.174	850.061	593.489	1940.979	1084.133	633.095	2208.322	867.762	448.615	2091.838	975.306	460.507	1985.446	1176.666	494.578	2017.901	1024.418	487.214	2127.465	869.216	352.363	1915.281	1107.491	426.972	2305.254	1064.586	22.870	2088.708	1119.933	20.436	2302.301	973.370	60.979	2020.565	1179.112	52.017	2163.101	887.741	47.196	1863.064	1093.462	40.098	2210.983	874.644	32.155	1861.740	1145.770	26.734	1831.380	953.119	1302.942	1869.885	1145.772	1281.647	1867.109	1010.154	1266.101	1853.802	1090.763	1236.325	1788.161	972.409	1213.310	1808.905	1175.738	1249.962	2128.568	834.521	1169.440	2059.188	1279.878	1164.667	2027.474	927.282	1077.214	1985.523	1181.634	1069.467	1987.727	832.505	1126.749	1939.083	1286.583	1117.494
1753	17.52000	00:58:23:21	1999.346	1007.214	1658.269	2131.398	926.868	1566.539	2113.086	1115.168	1582.925	2027.975	1011.479	1272.731	2140.199	894.161	974.874	2045.833	1120.624	966.046	2144.896	890.836	1401.513	2090.379	1164.772	1400.577	2232.317	1050.840	1405.644	2282.147	1060.875	1169.752	2275.655	1094.027	1001.719	2231.053	888.124	987.197	2110.857	1202.317	982.518	2086.222	849.980	593.880	1938.773	1084.237	633.054	2209.613	870.087	450.060	2091.286	975.427	460.812	1983.755	1177.343	494.727	2017.409	1025.590	487.219	2129.725	869.569	352.997	1914.210	1108.181	426.702	2304.910	1066.930	23.880	2088.571	1120.007	20.601	2304.380	975.928	62.325	2020.529	1179.286	51.906	2167.585	886.405	47.596	1862.715	1093.760	39.782	2216.174	874.534	33.802	1861.424	1146.000	26.277	1833.655	954.529	1309.414	1872.028	1147.104	1287.965	1868.294	1011.611	1272.485	1854.305	1092.595	1242.969	1788.150	974.376	1221.029	1810.222	1177.565	1258.343	2126.497	835.189	1171.867	2057.465	1281.530	1168.204	2024.831	928.087	1080.305	1981.908	1183.886	1073.962	1985.330	833.592	1130.716	1936.883	1288.596	1123.112
1754	17.53000	00:58:23:21	2002.596	1007.862	1660.513	2133.976	927.695	1567.751	2115.437	1115.946	1584.178	2027.616	1012.545	1275.112	2137.530	894.300	976.581	2042.273	1120.315	968.016	2145.769	891.917	1402.924	2091.833	1165.586	1402.532	2233.430	1051.657	1405.916	2280.719	1061.422	1169.520	2272.142	1094.156	1002.497	2228.247	888.511	987.978	2106.974	1202.237	983.170	2086.090	849.734	594.017	1936.210	1084.638	632.774	2210.459	872.369	451.221	2090.446	975.407	460.742	1981.499	1178.527	494.289	2015.963	1026.449	487.165	2131.645	869.929	353.403	1912.717	1109.104	426.278	2305.777	1069.379	25.171	2088.520	1120.059	20.646	2306.919	978.732	63.972	2020.720	1179.382	51.801	2172.544	885.613	47.386	1862.400	1093.945	39.532	2221.609	874.976	34.772	1861.178	1146.116	25.948	1835.987	955.855	1315.587	1874.173	1148.480	1293.908	1869.661	1013.193	1278.233	1855.100	1094.416	1249.067	1788.381	976.261	1228.234	1811.552	1179.487	1266.151	2124.608	835.796	1173.595	2055.647	1283.113	1171.070	2022.114	928.962	1083.017	1978.419	1186.323	1077.395	1982.972	834.599	1134.241	1934.588	1290.686	1128.233
1755	17.54000	00:58:23:21	2005.803	1008.437	1662.173	2136.479	928.428	1568.349	2117.819	1116.696	1584.878	2027.381	1013.492	1276.897	2134.900	894.331	977.740	2038.763	1120.005	969.865	2146.767	892.970	1403.841	2093.330	1166.392	1403.926	2234.607	1052.522	1405.771	2279.429	1061.927	1168.683	2268.646	1094.496	1002.695	2225.659	888.862	988.315	2103.563	1202.257	983.471	2085.720	849.389	593.753	1933.220	1085.111	632.493	2210.895	874.341	452.002	2089.432	975.282	460.247	1978.895	1179.856	493.526	2013.584	1026.928	487.050	2133.224	870.327	353.416	1910.829	1110.082	425.881	2307.675	1071.848	26.948	2088.555	1119.969	20.711	2309.840	982.120	65.611	2020.759	1179.490	51.714	2177.764	885.598	46.695	1862.263	1094.006	39.293	2227.226	875.980	34.936	1861.080	1146.099	25.810	1838.415	957.318	1321.059	1876.356	1149.790	1299.395	1870.949	1015.144	1283.011	1856.049	1096.246	1254.683	1788.750	978.185	1234.930	1812.446	1181.410	1274.297	2122.865	836.327	1174.982	2053.890	1284.875	1173.647	2019.456	929.893	1085.401	1975.074	1188.665	1080.757	1980.655	835.626	1137.154	1932.225	1292.778	1132.851
1756	17.55000	00:58:23:22	2008.958	1008.948	1663.315	2138.900	929.154	1568.394	2120.238	1117.395	1585.174	2025.716	1013.798	1278.998	2132.375	894.385	978.173	2036.005	1119.705	970.941	2147.811	894.086	1404.110	2094.809	1167.153	1404.572	2235.775	1053.336	1405.012	2278.300	1062.366	1167.419	2265.603	1094.786	1002.187	2223.356	889.203	988.288	2100.554	1202.220	983.326	2085.067	848.939	592.936	1929.702	1085.891	632.233	2210.932	876.042	452.407	2088.392	975.166	459.437	1975.797	1180.991	492.769	2010.011	1026.935	487.056	2134.635	870.818	352.887	1908.526	1111.054	425.219	2310.980	1074.082	28.961	2088.670	1119.987	20.681	2313.420	984.467	67.131	2020.731	1179.619	51.586	2183.774	887.407	44.488	1862.191	1094.020	39.247	2232.485	877.699	34.398	1861.125	1146.065	25.746	1840.868	958.751	1325.916	1878.502	1151.148	1304.180	1872.446	1016.598	1287.478	1856.686	1097.481	1260.048	1789.273	980.025	1241.114	1814.340	1182.867	1280.449	2121.205	836.854	1175.829	2052.074	1286.347	1175.526	2016.857	930.784	1087.124	1971.880	1191.062	1083.491	1978.416	836.678	1139.553	1929.749	1294.908	1137.036
1757	17.56000	00:58:23:22	2012.094	1009.446	1663.869	2141.318	929.860	1567.975	2122.497	1118.148	1584.884	2025.611	1014.656	1279.602	2130.044	894.354	977.924	2033.524	1119.422	971.545	2148.862	895.087	1403.852	2096.322	1167.937	1404.646	2236.920	1054.164	1403.823	2277.194	1062.765	1165.586	2262.937	1094.966	1000.886	2221.280	889.472	987.711	2097.992	1202.209	982.884	2083.965	848.600	591.552	1925.563	1086.672	631.776	2210.590	877.283	452.233	2087.302	975.105	457.869	1972.138	1181.602	491.865	2005.486	1026.758	487.152	2135.760	871.415	351.711	1905.530	1111.853	424.414	2315.573	1076.274	31.375	2088.751	1120.001	20.645	2317.577	986.797	68.678	2020.862	1179.756	51.460	2187.732	889.354	42.814	1862.063	1094.221	39.303	2237.045	879.944	33.197	1861.107	1146.209	25.732	1843.487	960.342	1330.028	1880.653	1152.299	1308.347	1874.079	1018.133	1291.290	1856.957	1098.049	1263.974	1789.862	981.831	1246.497	1816.138	1184.274	1286.048	2119.669	837.342	1176.026	2050.360	1287.908	1176.790	2014.479	931.699	1088.403	1969.027	1193.468	1085.568	1976.339	837.686	1141.464	1927.395	1296.907	1140.627
1758	17.57000	00:58:23:22	2015.125	1009.919	1663.821	2143.627	930.539	1566.867	2124.715	1118.732	1584.030	2025.923	1015.528	1279.433	2127.699	894.064	976.961	2031.593	1119.319	971.381	2149.903	895.981	1403.008	2098.068	1168.675	1404.146	2238.127	1054.945	1402.015	2276.194	1063.070	1163.333	2260.874	1094.974	998.854	2218.710	889.550	985.508	2095.927	1202.187	982.006	2082.526	848.342	589.611	1920.778	1087.716	631.299	2209.919	877.827	451.469	2086.226	975.150	456.027	1968.078	1181.752	491.264	2000.224	1026.373	487.226	2136.414	872.233	350.042	1901.745	1112.289	423.677	2321.049	1079.257	33.685	2088.800	1120.044	20.661	2321.926	988.987	70.040	2021.011	1179.920	51.408	2191.510	892.584	41.206	1861.904	1094.321	39.354	2240.799	882.754	32.167	1861.088	1146.263	25.732	1846.286	962.095	1333.348	1882.747	1153.481	1311.835	1875.601	1019.708	1294.367	1857.936	1099.424	1267.712	1790.511	983.493	1251.365	1817.662	1185.630	1291.027	2118.368	837.824	1175.748	2048.677	1289.507	1177.545	2012.202	932.700	1089.178	1966.316	1195.776	1087.271	1974.368	838.761	1142.915	1925.168	1298.885	1143.571
1759	17.58000	00:58:23:22	2018.097	1010.359	1663.236	2145.920	931.168	1565.296	2126.964	1119.380	1582.763	2026.371	1016.468	1278.698	2125.613	894.199	975.435	2029.822	1119.312	970.461	2151.093	896.824	1401.797	2099.841	1169.522	1403.411	2239.314	1055.572	1399.757	2275.355	1063.289	1160.721	2259.217	1094.931	996.208	2216.764	889.534	984.052	2094.163	1202.223	980.420	2080.631	848.245	587.242	1915.650	1088.670	630.922	2208.968	877.736	450.183	2085.162	975.271	453.573	1963.785	1181.430	490.385	1994.302	1025.653	487.200	2136.507	873.125	347.788	1897.193	1112.414	422.720	2326.983	1081.655	36.185	2088.793	1120.151	20.744	2326.274	991.001	71.498	2020.954	1180.146	51.342	2195.082	896.423	39.367	1861.750	1094.403	39.402	2244.224	885.808	31.039	1861.052	1146.225	25.737	1848.980	963.994	1335.447	1884.861	1154.344	1314.397	1877.197	1021.360	1296.606	1858.986	1100.798	1270.658	1791.260	984.980	1255.506	1819.322	1186.840	1295.328	2117.002	838.334	1174.752	2047.137	1290.964	1177.707	2010.087	933.671	1089.423	1963.758	1198.071	1088.323	1972.685	839.790	1143.737	1923.095	1300.676	1145.948
1760	17.59000	00:58:23:23	2020.989	1010.775	1662.082	2148.143	931.803	1563.102	2129.121	1119.962	1580.929	2026.869	1017.233	1277.362	2123.643	894.233	973.264	2028.283	1119.442	968.899	2152.095	897.539	1399.864	2101.628	1170.281	1401.958	2240.199	1055.831	1396.438	2274.336	1063.567	1157.608	2257.689	1095.085	993.360	2214.728	889.413	981.350	2092.758	1202.218	978.460	2078.286	848.382	584.566	1909.260	1089.972	630.958	2207.517	876.911	448.146	2083.846	975.393	450.845	1959.186	1180.770	489.615	1987.920	1024.965	486.879	2135.966	873.919	345.159	1892.125	1112.412	421.623	2332.760	1083.909	38.358	2088.773	1120.340	20.795	2330.536	993.053	72.766	2020.620	1180.443	51.229	2198.991	900.074	38.535	1861.636	1094.582	39.584	2247.829	889.026	30.239	1861.064	1146.290	25.760	1852.178	965.878	1337.047	1886.941	1155.011	1316.206	1878.383	1023.327	1297.369	1860.062	1101.864	1272.922	1792.047	986.173	1259.029	1820.865	1187.866	1298.712	2115.770	838.842	1173.261	2045.619	1292.386	1177.224	2008.014	934.728	1089.118	1960.853	1200.007	1088.972	1971.107	841.010	1143.904	1921.164	1302.421	1147.637
1761	17.60000	00:58:23:23	2023.718	1011.164	1660.383	2150.289	932.414	1560.461	2131.216	1120.495	1578.549	2027.373	1018.082	1275.491	2121.740	894.397	970.777	2026.885	1119.751	966.849	2153.030	898.220	1397.366	2102.844	1170.670	1399.017	2241.367	1056.306	1393.139	2273.629	1063.638	1153.963	2256.482	1094.920	989.772	2212.801	889.278	978.001	2091.667	1202.470	975.656	2075.568	848.593	581.536	1904.051	1090.241	630.337	2205.559	875.695	445.606	2082.430	975.541	447.723	1954.265	1179.807	488.486	1981.058	1024.170	486.255	2134.968	874.674	341.992	1886.457	1112.230	420.412	2337.976	1086.248	40.086	2088.792	1120.652	20.772	2334.582	995.269	73.971	2020.342	1180.778	51.111	2203.178	903.433	38.232	1861.584	1094.864	39.857	2251.995	891.874	30.012	1861.091	1146.502	25.761	1855.274	967.733	1337.927	1888.970	1155.482	1317.234	1879.987	1025.068	1297.893	1861.134	1102.842	1274.253	1792.984	987.072	1261.968	1822.499	1188.719	1301.274	2114.644	839.432	1171.249	2044.389	1293.730	1176.403	2006.055	935.859	1088.205	1957.989	1201.186	1088.499	1969.639	842.208	1143.384	1919.437	1303.937	1148.860
1762	17.61000	00:58:23:23	2026.464	1011.605	1658.081	2152.345	932.960	1557.289	2133.278	1121.021	1575.543	2027.843	1018.862	1272.975	2119.871	894.589	967.589	2025.717	1120.112	964.317	2153.828	898.910	1394.323	2104.362	1171.224	1396.181	2242.540	1056.726	1389.339	2273.108	1063.696	1149.933	2255.405	1094.896	985.945	2211.008	889.171	974.168	2090.863	1202.796	972.344	2072.498	848.826	578.260	1898.985	1090.346	629.584	2203.211	874.238	442.521	2080.668	975.622	444.217	1948.260	1178.252	487.703	1973.945	1023.195	485.221	2133.599	875.259	338.463	1880.419	1111.936	418.938	2342.468	1088.256	41.177	2088.797	1120.986	20.823	2338.198	997.132	74.821	2020.124	1181.109	51.013	2207.034	906.107	37.599	1861.498	1095.158	40.164	2255.832	894.219	29.475	1861.074	1146.688	25.778	1858.176	969.460	1338.092	1890.989	1155.787	1317.418	1881.669	1026.793	1297.730	1862.202	1103.633	1274.885	1794.073	988.223	1264.049	1824.148	1189.365	1303.014	2113.417	840.233	1168.671	2043.142	1294.927	1174.869	2004.282	936.890	1086.492	1955.427	1202.795	1087.882	1968.321	843.310	1142.175	1917.862	1305.314	1149.382
1763	17.62000	00:58:23:23	2028.821	1011.964	1655.186	2154.316	933.438	1553.597	2135.358	1121.511	1572.060	2028.268	1019.605	1269.954	2117.774	894.907	964.330	2024.875	1120.400	961.179	2154.698	899.545	1390.740	2105.643	1171.758	1392.836	2243.646	1057.109	1385.050	2272.684	1063.762	1145.401	2254.386	1094.732	981.744	2209.566	889.206	970.336	2090.249	1203.133	968.549	2069.316	849.092	574.757	1894.121	1090.372	628.481	2200.589	872.666	438.968	2078.657	975.529	440.398	1942.509	1177.200	486.420	1966.575	1022.258	483.989	2132.091	875.566	334.619	1874.155	1111.673	417.183	2346.226	1089.890	41.576	2088.797	1121.204	20.803	2341.206	998.855	75.126	2019.892	1181.403	50.980	2210.270	908.222	37.274	1861.491	1095.398	40.373	2258.703	896.149	28.973	1861.055	1146.882	25.787	1861.111	970.839	1337.947	1892.839	1156.060	1316.650	1883.475	1028.238	1296.744	1863.412	1104.305	1274.311	1795.352	989.385	1265.135	1825.601	1189.825	1303.747	2111.230	842.044	1165.826	2042.073	1296.099	1172.734	2002.776	937.831	1084.233	1953.060	1204.318	1086.763	1967.144	844.371	1140.393	1916.398	1306.569	1149.194
1764	17.63000	00:58:23:24	2031.708	1012.611	1651.774	2156.196	933.885	1549.409	2137.341	1121.948	1567.957	2028.728	1020.379	1266.353	2116.708	895.243	960.353	2024.314	1120.752	957.463	2155.472	900.110	1386.599	2105.628	1171.873	1389.219	2244.754	1057.456	1380.320	2272.474	1063.804	1140.451	2253.550	1094.537	977.103	2208.382	889.370	966.429	2089.813	1203.514	964.268	2066.126	849.345	570.986	1889.387	1090.460	627.250	2197.983	871.202	435.046	2076.349	975.097	436.196	1936.479	1176.192	484.846	1958.950	1021.195	482.486	2130.568	875.475	330.535	1867.867	1111.480	415.090	2348.901	1090.994	41.000	2088.824	1121.442	20.763	2343.311	1000.106	74.765	2019.575	1181.621	50.917	2212.195	909.896	36.928	1861.474	1095.624	40.570	2260.620	897.324	28.550	1861.052	1147.000	25.764	1863.534	971.587	1336.788	1894.642	1156.442	1315.055	1885.626	1029.230	1295.732	1864.787	1104.899	1273.448	1796.730	991.037	1265.225	1827.015	1190.163	1303.787	2110.210	842.808	1162.105	2041.111	1297.164	1170.092	2001.479	938.756	1081.275	1951.052	1205.746	1084.800	1966.045	845.440	1137.816	1914.979	1307.679	1148.337
1765	17.64000	00:58:23:24	2034.138	1013.172	1647.704	2157.972	934.296	1544.775	2139.355	1122.366	1563.386	2029.235	1021.232	1262.280	2115.386	895.533	956.061	2023.693	1121.202	953.449	2156.211	900.666	1381.974	2106.986	1172.377	1384.932	2245.887	1057.771	1375.182	2272.383	1063.880	1135.103	2252.857	1094.478	971.807	2207.271	889.385	961.980	2089.468	1203.883	959.425	2062.987	849.487	566.958	1884.704	1090.540	625.586	2195.290	870.016	430.990	2073.810	974.269	431.567	1930.288	1175.305	482.944	1951.259	1020.305	480.747	2129.019	874.727	326.244	1861.459	1111.522	412.827	2350.452	1091.343	39.326	2088.853	1121.649	20.726	2344.410	1000.751	73.470	2019.239	1181.763	50.902	2213.058	910.727	36.590	1861.497	1095.595	40.751	2261.201	897.820	28.167	1861.100	1146.905	25.865	1866.115	971.923	1335.139	1896.439	1156.962	1312.729	1887.674	1030.005	1294.006	1865.152	1105.735	1273.362	1798.098	992.577	1264.459	1828.491	1190.559	1303.100	2109.378	843.588	1157.761	2040.242	1298.096	1166.914	2000.642	939.514	1077.933	1949.258	1206.937	1082.475	1965.032	846.443	1134.520	1913.804	1308.688	1146.691
1766	17.65000	00:58:23:24	2036.153	1013.452	1643.311	2159.653	934.670	1539.688	2141.316	1122.734	1558.455	2029.837	1022.055	1257.827	2114.160	895.621	951.443	2023.255	1121.656	948.847	2156.884	901.143	1376.817	2108.303	1172.884	1380.188	2246.952	1058.136	1369.539	2272.358	1063.989	1129.338	2252.323	1094.465	966.192	2206.144	889.331	956.752	2089.241	1204.282	954.134	2060.117	849.533	562.506	1879.974	1090.555	623.748	2192.475	869.034	426.690	2071.051	973.106	426.594	1923.946	1174.499	480.620	1943.690	1019.131	478.803	2127.110	873.484	321.719	1855.241	1111.249	410.427	2350.710	1091.375	36.273	2088.884	1121.811	20.719	2344.385	1000.767	71.397	2018.980	1181.841	50.913	2212.974	910.531	36.111	1861.549	1095.548	40.755	2260.981	897.661	27.716	1861.102	1146.839	25.890	1868.895	972.546	1332.534	1898.375	1157.478	1310.035	1889.625	1030.829	1291.449	1867.101	1106.347	1270.554	1799.480	993.771	1262.978	1830.149	1191.015	1301.501	2108.521	844.263	1152.978	2039.480	1298.980	1163.111	2000.078	940.106	1073.739	1947.738	1208.049	1079.311	1964.012	847.343	1130.575	1912.836	1309.635	1144.266
1767	17.66000	00:58:23:24	2038.480	1013.757	1638.719	2161.196	935.008	1534.184	2143.165	1123.065	1553.073	2030.483	1022.917	1252.802	2113.192	895.849	946.409	2022.907	1122.142	943.778	2157.490	901.644	1371.097	2109.551	1173.441	1375.001	2248.032	1058.490	1363.629	2272.430	1064.132	1123.162	2252.010	1094.336	959.959	2205.244	889.278	951.473	2089.176	1204.612	948.394	2057.227	849.276	557.948	1875.264	1090.503	621.613	2189.435	868.082	422.167	2068.018	971.679	421.415	1917.563	1173.711	477.860	1935.246	1017.773	477.095	2124.803	871.874	316.960	1848.961	1110.863	407.895	2350.055	1091.807	33.324	2088.906	1121.844	20.670	2343.629	1001.031	68.769	2018.911	1181.779	50.965	2213.055	909.626	35.344	1861.511	1095.423	40.656	2260.866	896.955	27.245	1861.041	1146.638	25.885	1871.458	973.131	1329.247	1900.312	1157.838	1306.757	1891.444	1031.538	1287.936	1869.000	1107.019	1267.136	1800.850	994.591	1260.975	1831.981	1191.594	1299.216	2107.727	845.033	1147.541	2038.869	1299.788	1158.692	1999.592	940.733	1069.022	1946.507	1209.055	1075.517	1963.122	848.138	1126.008	1912.104	1310.493	1141.069
1768	17.67000	00:58:24:00	2040.965	1014.467	1633.408	2162.717	935.326	1528.295	2144.989	1123.392	1547.431	2031.095	1023.804	1247.106	2112.525	896.200	940.989	2022.578	1122.582	938.430	2158.125	902.080	1364.907	2110.819	1174.053	1369.400	2249.092	1058.869	1357.393	2272.559	1064.277	1116.683	2251.913	1094.262	953.318	2204.545	889.255	945.872	2089.193	1204.903	942.399	2054.222	848.570	553.297	1870.501	1090.381	619.481	2186.013	866.998	417.328	2064.726	969.990	416.166	1911.115	1172.912	474.696	1928.689	1017.136	474.403	2121.969	870.465	311.757	1842.591	1110.383	405.130	2349.531	1092.730	31.066	2088.858	1121.645	20.658	2342.916	1002.111	66.808	2018.838	1181.499	51.100	2212.896	909.786	34.985	1861.291	1095.383	40.467	2260.602	897.179	27.181	1860.965	1146.561	25.802	1872.869	974.277	1325.489	1902.152	1158.469	1303.003	1893.342	1032.067	1284.008	1871.007	1107.602	1263.324	1802.287	995.125	1258.176	1833.622	1192.091	1296.135	2107.200	845.722	1141.554	2038.554	1300.504	1153.764	1997.251	942.986	1063.210	1945.502	1209.859	1071.176	1962.440	848.855	1120.747	1911.637	1311.256	1137.216
