NO_OF_FRAMES	421
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:52:52.295	331924.95677212
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	
1473	15.33333	00:00:00:00	830.861	1542.957	-386.060	758.488	1503.761	-434.111	882.278	1516.660	-450.741	774.936	1295.950	-377.531	721.649	1154.170	-304.303	715.813	1056.396	-274.661	708.109	957.108	-213.963	803.947	936.212	-482.990	859.126	1086.536	-502.231	683.213	1235.631	-416.755	771.815	1283.000	-581.781	771.970	1129.517	-591.060	656.774	1156.821	-581.494	655.852	947.901	-548.986	704.103	957.716	-635.502	705.882	731.285	-586.161	747.582	753.269	-513.830	970.248	1216.660	-321.327	803.877	1199.957	-282.994	968.966	1082.381	-375.873	941.241	1082.788	-257.804	929.789	1139.537	-419.050	944.178	868.556	-314.084	1016.449	895.478	-349.654	992.886	911.185	-420.805	899.271	826.273	-559.095	858.611	901.358	-535.723	615.503	882.751	-425.538	880.545	864.016	-359.467	592.586	958.535	-276.812	835.961	928.613	-218.002	538.771	741.162	-375.023	519.157	848.282	-266.383	539.668	387.549	-334.639	646.747	385.286	-332.077	571.143	281.031	-317.299	577.695	71.186	-192.804	639.463	12.979	-116.383	548.743	-13.806	-338.151	572.384	13.693	-301.814	527.121	6.280	-254.014	896.255	640.290	-337.278	872.540	810.037	-211.749	911.613	406.512	-336.811	814.223	387.106	-334.600	893.934	304.153	-375.858	967.078	86.366	-417.238	932.449	2.618	-372.665	938.051	-12.498	-615.023	937.389	16.477	-563.816	1006.413	0.840	-542.320	769.203	871.489	-583.413	749.048	831.957	-598.561	770.183	797.244	-611.335	741.414	637.533	-469.708	717.804	577.621	-493.130	684.934	602.229	-520.933	747.445	903.441	-600.680	810.807	1161.744	-549.147	918.161	1388.078	-382.528	778.764	1384.538	-346.402	766.907	643.069	-519.229
1474	15.34375	00:00:00:00	835.203	1539.901	-393.929	762.682	1500.560	-441.628	886.598	1512.227	-458.017	777.422	1293.302	-382.512	722.547	1152.738	-307.950	715.907	1055.408	-277.022	707.758	956.564	-214.987	803.967	932.385	-483.528	860.888	1081.762	-504.552	685.364	1233.160	-421.484	775.107	1278.075	-586.532	774.506	1124.612	-594.818	659.473	1152.455	-585.741	657.261	943.541	-551.956	706.975	952.824	-638.883	708.719	726.598	-588.572	749.666	748.948	-515.948	971.791	1213.256	-324.387	804.921	1198.249	-286.642	969.901	1078.385	-377.490	941.223	1080.225	-259.531	931.165	1135.354	-421.451	942.884	865.416	-314.008	1016.153	891.050	-348.373	990.119	904.087	-418.795	901.209	821.441	-559.534	861.815	896.644	-536.842	615.528	880.406	-426.311	880.157	862.168	-359.050	592.507	957.476	-278.339	835.560	927.956	-218.313	538.169	740.077	-375.446	518.829	847.181	-266.950	538.786	386.076	-337.473	645.769	384.027	-334.849	570.597	279.691	-319.460	577.695	70.866	-193.177	639.596	13.103	-116.503	548.605	-13.899	-338.224	572.421	13.717	-301.860	527.115	6.265	-254.008	895.001	639.445	-336.715	872.109	809.274	-211.115	910.513	405.803	-335.912	813.042	386.554	-334.420	893.022	303.563	-375.387	966.397	85.893	-416.801	931.890	2.499	-372.625	938.243	-12.595	-615.085	937.290	16.492	-563.927	1006.296	0.866	-542.304	772.370	867.546	-586.600	752.950	827.276	-600.547	773.130	792.937	-613.711	743.801	633.384	-471.565	720.474	573.578	-494.733	690.571	597.873	-523.327	750.086	898.755	-603.549	813.215	1156.906	-552.663	921.707	1384.808	-388.012	781.851	1382.346	-352.325	769.516	638.765	-520.855
1475	15.35417	00:00:00:00	839.276	1536.781	-401.593	766.623	1497.319	-448.993	890.704	1507.923	-465.193	779.715	1290.666	-387.402	723.048	1151.282	-311.915	715.887	1054.319	-279.336	707.137	956.058	-215.873	804.915	928.542	-484.153	861.801	1077.378	-506.287	687.367	1230.587	-426.095	778.195	1273.091	-591.084	776.942	1119.614	-598.299	662.073	1147.977	-589.838	659.444	938.850	-555.217	709.553	947.793	-642.007	711.286	721.819	-590.876	751.759	744.553	-518.035	973.206	1209.877	-327.356	806.025	1196.655	-290.185	970.668	1074.529	-379.016	941.100	1077.842	-261.160	932.391	1131.203	-423.743	941.459	862.431	-313.832	1015.152	887.530	-347.979	990.601	899.834	-418.324	903.197	816.517	-559.096	864.248	892.318	-538.028	615.488	878.059	-426.991	879.691	860.339	-358.542	592.317	956.422	-279.701	834.924	927.431	-218.454	537.452	738.949	-375.778	518.211	846.221	-267.787	537.897	384.686	-340.004	644.832	382.926	-337.514	569.989	278.326	-321.358	577.786	70.572	-193.633	639.775	13.185	-116.641	548.485	-13.950	-338.294	572.449	13.704	-301.906	527.130	6.259	-254.012	893.578	638.772	-335.996	871.684	808.734	-210.333	909.411	405.264	-335.102	811.906	386.020	-334.350	892.217	303.220	-374.922	965.724	85.586	-416.477	931.383	2.335	-372.833	938.393	-12.695	-615.153	937.191	16.516	-564.081	1006.141	0.894	-542.304	775.365	863.392	-589.370	756.677	822.540	-602.310	775.947	788.441	-615.923	746.091	629.063	-473.399	723.172	569.525	-496.253	693.367	593.381	-525.384	752.558	893.663	-606.097	815.568	1152.021	-555.936	924.726	1381.211	-393.504	784.789	1380.104	-358.102	772.074	634.447	-522.595
1476	15.36458	00:00:00:00	843.119	1533.594	-409.076	770.302	1493.942	-456.154	894.500	1503.543	-472.135	781.881	1288.082	-392.142	723.680	1149.895	-315.294	715.703	1053.405	-281.490	706.270	955.656	-216.694	805.468	924.826	-484.453	862.809	1072.787	-508.314	689.215	1227.937	-430.638	781.294	1268.098	-595.546	779.447	1114.669	-601.699	664.699	1143.470	-593.846	661.779	934.244	-558.165	711.965	942.757	-644.869	713.511	716.983	-592.955	753.704	739.962	-520.175	974.443	1206.596	-330.196	807.107	1195.172	-293.559	971.303	1070.818	-380.411	941.055	1075.578	-262.590	933.531	1127.152	-425.859	939.821	859.552	-313.533	1014.177	883.667	-346.716	989.867	895.802	-417.953	904.882	811.874	-558.718	866.160	887.903	-539.190	615.430	875.719	-427.655	879.160	858.531	-357.933	591.982	955.448	-281.203	834.108	926.997	-218.498	536.594	737.730	-376.036	517.643	845.081	-268.253	537.055	383.439	-342.224	643.930	381.777	-340.008	569.424	277.112	-323.129	577.903	70.283	-194.042	639.969	13.236	-116.787	548.357	-14.006	-338.332	572.509	13.704	-301.962	527.174	6.282	-254.028	892.312	638.204	-335.112	871.053	808.377	-209.316	908.397	404.888	-334.227	810.815	385.714	-334.299	891.491	302.969	-374.464	965.139	85.437	-416.197	930.888	2.351	-372.931	938.457	-12.714	-615.215	937.060	16.541	-564.198	1006.016	0.917	-542.311	778.158	859.124	-591.866	760.210	817.752	-603.845	778.727	783.889	-617.720	748.192	624.651	-475.312	725.850	565.554	-497.802	695.876	588.765	-527.200	754.912	888.741	-608.559	816.139	1147.007	-557.163	927.549	1377.721	-398.821	787.514	1377.830	-363.752	774.390	629.950	-524.371
1477	15.37500	00:00:00:00	846.675	1530.340	-416.348	773.802	1490.520	-463.173	898.083	1499.237	-478.833	783.814	1285.416	-396.722	724.171	1148.516	-318.624	715.333	1052.376	-283.635	705.108	955.305	-217.497	805.923	921.296	-484.566	863.928	1068.316	-509.986	690.950	1225.364	-435.064	784.346	1263.063	-599.806	782.045	1109.735	-604.813	667.797	1138.892	-598.032	663.875	929.572	-560.861	714.333	937.677	-647.483	715.321	712.179	-594.830	755.600	735.326	-522.053	975.438	1203.335	-332.906	808.046	1193.766	-296.843	971.939	1067.173	-381.718	940.846	1073.381	-264.045	934.505	1123.145	-427.721	938.176	856.744	-313.181	1013.130	880.156	-345.663	989.929	891.725	-417.147	906.375	807.426	-558.189	867.740	883.549	-540.260	615.328	873.318	-428.195	878.575	856.747	-357.210	591.622	954.157	-282.768	832.941	926.684	-218.348	535.619	736.417	-376.217	516.903	843.907	-268.981	536.290	382.268	-344.233	643.094	380.795	-342.366	568.839	275.982	-324.744	578.046	69.991	-194.412	640.141	13.244	-116.864	548.251	-14.038	-338.368	572.572	13.707	-302.016	527.223	6.305	-254.022	891.199	637.724	-333.947	870.257	808.068	-208.033	907.465	404.568	-333.435	809.822	385.487	-334.095	890.812	302.786	-373.980	964.352	85.299	-416.107	930.561	2.303	-372.949	938.475	-12.722	-615.230	937.003	16.610	-564.280	1005.927	0.933	-542.302	780.954	855.632	-596.058	763.525	812.919	-605.143	781.353	779.204	-619.272	750.315	619.982	-477.172	728.472	562.043	-499.115	702.223	585.898	-532.250	757.108	883.784	-610.840	818.132	1142.223	-559.789	930.075	1374.118	-403.948	790.019	1375.464	-369.292	776.481	625.477	-526.264
1478	15.38542	00:00:00:00	849.976	1527.021	-423.413	777.111	1487.071	-470.048	901.499	1494.898	-485.345	785.524	1282.717	-401.171	724.421	1147.019	-321.860	714.850	1051.491	-285.798	702.010	955.378	-216.767	806.243	917.839	-484.565	865.208	1063.884	-511.645	692.499	1222.741	-439.482	787.330	1258.102	-603.876	784.608	1104.759	-607.803	670.147	1134.493	-601.694	666.865	924.938	-564.471	716.674	932.678	-649.858	716.820	707.392	-596.493	757.133	730.641	-523.983	976.175	1200.238	-335.297	808.737	1192.301	-300.078	972.636	1063.725	-383.030	940.562	1071.287	-265.245	935.448	1119.103	-429.214	936.510	853.967	-312.784	1012.162	876.330	-343.624	990.633	887.973	-416.578	906.921	802.636	-557.228	869.194	879.285	-541.022	614.427	870.948	-428.863	877.948	854.989	-356.362	590.872	953.119	-284.376	831.588	926.354	-218.126	534.577	735.081	-376.752	516.168	842.614	-269.485	535.603	381.089	-346.146	642.310	379.810	-344.518	568.318	274.903	-326.221	578.172	69.682	-194.763	640.245	13.213	-116.928	548.159	-14.073	-338.364	572.637	13.703	-302.036	527.307	6.332	-254.016	890.372	637.410	-332.698	869.234	807.891	-206.546	906.701	404.188	-332.687	808.995	385.185	-333.834	890.216	302.486	-373.444	964.173	85.202	-415.757	930.449	2.188	-372.906	938.461	-12.687	-615.175	936.978	16.685	-564.253	1005.894	0.957	-542.301	783.495	851.659	-599.123	766.600	808.045	-606.199	783.725	774.700	-620.625	752.172	615.342	-479.050	730.518	556.823	-501.103	701.389	579.530	-530.469	759.229	878.827	-613.085	820.077	1137.303	-562.188	932.366	1370.462	-408.832	792.269	1373.039	-374.690	778.286	620.920	-528.233
1479	15.39583	00:00:00:00	853.083	1523.687	-430.308	780.228	1483.608	-476.875	904.696	1490.344	-491.590	787.061	1279.970	-405.458	724.513	1145.591	-325.108	714.218	1050.589	-287.932	700.935	954.900	-217.878	806.487	914.538	-484.502	866.635	1059.476	-513.271	693.954	1220.071	-443.821	790.276	1253.098	-607.713	787.079	1099.880	-610.461	672.823	1129.987	-605.397	669.052	920.526	-566.810	719.126	927.690	-652.190	717.891	702.677	-597.924	758.727	725.939	-525.609	976.748	1197.203	-337.541	809.134	1190.760	-303.203	973.275	1060.494	-384.216	940.143	1069.107	-266.407	936.443	1115.249	-430.860	935.305	851.140	-313.774	1010.974	873.216	-342.889	989.965	883.987	-415.162	908.393	798.045	-556.164	870.642	874.967	-541.517	614.325	868.490	-429.730	877.293	853.258	-355.378	589.949	952.075	-286.109	829.967	926.001	-217.710	533.695	733.527	-376.783	515.114	841.476	-270.571	534.953	379.988	-347.907	642.207	378.694	-346.022	567.900	273.837	-327.449	578.241	69.381	-194.970	640.368	13.148	-116.901	548.109	-14.113	-338.303	572.755	13.678	-302.015	527.398	6.312	-253.994	889.619	637.087	-330.724	868.025	807.602	-204.970	906.121	403.781	-331.947	808.376	384.792	-333.457	889.849	302.160	-372.835	964.173	85.047	-415.322	930.568	1.984	-372.791	938.393	-12.599	-615.111	937.036	16.760	-564.151	1005.937	0.978	-542.282	785.722	847.513	-601.373	769.415	803.136	-607.005	785.860	770.254	-621.749	753.869	610.533	-480.805	732.551	551.807	-502.818	702.982	574.826	-531.769	761.206	873.808	-614.856	821.225	1132.607	-564.255	934.444	1366.947	-413.461	794.228	1370.683	-380.009	779.725	616.271	-530.161
1480	15.40625	00:00:00:00	855.899	1520.386	-437.079	783.076	1480.050	-483.500	907.756	1485.968	-497.578	788.425	1277.249	-409.622	724.508	1144.131	-328.250	713.800	1049.545	-290.587	699.218	954.394	-218.923	806.677	911.297	-484.344	868.049	1055.166	-514.757	695.227	1217.279	-448.006	793.018	1248.128	-611.353	789.560	1095.027	-612.924	675.476	1125.361	-609.044	670.967	916.082	-569.065	721.351	922.797	-654.147	718.777	697.965	-599.225	759.905	721.240	-527.194	977.087	1194.213	-339.375	808.863	1189.290	-306.213	972.429	1056.834	-384.110	939.154	1067.060	-266.760	936.984	1111.397	-432.114	933.635	848.593	-313.088	1009.709	870.040	-341.517	989.850	880.259	-413.621	909.523	793.606	-555.341	871.895	870.883	-541.759	614.513	865.972	-430.410	876.622	851.556	-354.246	588.984	951.008	-287.839	828.339	925.542	-217.429	532.840	732.122	-377.116	513.997	840.271	-271.699	534.072	378.835	-349.641	640.727	378.062	-348.081	567.334	272.736	-328.724	578.273	69.061	-195.033	640.506	13.059	-116.870	548.103	-14.182	-338.233	572.838	13.656	-301.948	527.452	6.305	-253.912	889.626	636.188	-329.385	866.372	807.169	-203.311	905.715	403.207	-331.391	807.887	384.311	-332.967	889.560	301.799	-372.164	964.215	84.933	-414.955	930.677	1.822	-372.688	938.346	-12.569	-615.042	937.163	16.792	-564.049	1006.017	0.945	-542.229	787.766	843.306	-602.975	771.947	798.196	-607.554	787.806	765.854	-622.555	755.252	605.769	-482.303	733.848	546.882	-504.301	704.141	569.959	-532.859	763.158	868.897	-616.664	823.011	1127.971	-566.393	936.299	1363.547	-417.832	795.914	1368.356	-385.178	780.871	611.638	-531.855
1481	15.41667	00:00:00:00	858.518	1517.090	-443.624	785.738	1476.419	-490.019	910.562	1481.620	-503.285	789.641	1274.480	-413.649	724.412	1142.594	-331.276	713.341	1048.594	-291.920	697.806	953.828	-220.127	806.894	908.125	-484.176	869.481	1050.936	-516.125	696.410	1214.520	-452.028	795.646	1243.184	-614.821	791.805	1090.126	-615.152	677.999	1120.768	-612.390	672.802	911.669	-571.264	723.723	917.835	-656.033	719.594	693.258	-600.364	761.271	716.493	-528.538	977.362	1191.283	-341.099	808.882	1187.644	-309.123	972.267	1053.541	-384.492	938.250	1065.011	-267.480	937.548	1107.753	-433.186	931.844	846.136	-312.096	1008.396	867.113	-339.872	989.248	876.886	-411.916	910.444	789.277	-554.769	873.016	866.793	-541.817	614.691	863.408	-431.168	875.946	849.886	-352.956	588.021	949.911	-289.635	826.628	924.960	-217.105	531.973	731.138	-377.782	512.748	839.178	-273.045	533.095	377.605	-351.435	640.361	376.902	-349.437	566.657	271.667	-329.929	578.205	68.799	-195.045	640.623	13.047	-116.858	548.049	-14.238	-338.191	572.872	13.704	-301.889	527.452	6.301	-253.852	889.611	635.378	-327.551	864.894	806.611	-201.734	905.517	402.728	-330.740	807.449	383.860	-332.382	889.248	301.528	-371.519	964.165	84.849	-414.696	930.659	1.737	-372.639	938.331	-12.545	-614.992	937.227	16.816	-563.984	1006.057	0.959	-542.179	789.027	841.300	-610.771	774.174	793.230	-607.838	789.759	761.554	-622.996	756.220	601.074	-483.626	734.827	541.566	-505.660	704.924	565.432	-533.813	765.098	863.952	-618.118	824.815	1123.288	-568.352	937.998	1360.165	-421.902	797.385	1365.945	-390.196	781.671	606.924	-533.333
1482	15.42708	00:00:00:00	860.852	1513.779	-449.932	788.193	1472.822	-496.232	913.181	1477.215	-508.646	790.725	1271.706	-417.512	724.277	1141.032	-334.248	712.189	1047.402	-294.607	696.516	953.272	-221.237	807.135	904.968	-483.987	869.744	1046.840	-516.041	697.538	1211.775	-455.990	799.266	1238.516	-618.521	793.165	1085.131	-616.584	680.444	1116.126	-615.566	675.089	907.081	-572.962	725.948	912.960	-657.833	720.443	688.608	-601.387	762.142	711.884	-529.606	977.453	1188.479	-342.559	808.737	1185.944	-311.889	972.039	1050.382	-384.797	937.355	1062.952	-268.650	938.079	1104.227	-434.119	930.124	843.768	-311.138	1007.184	864.134	-338.275	988.695	873.478	-410.453	912.959	787.623	-561.746	873.819	863.199	-541.361	614.841	860.895	-431.995	875.278	848.250	-351.495	587.015	948.773	-291.451	824.976	924.359	-216.746	531.327	729.945	-378.234	511.572	837.909	-274.247	531.933	376.415	-353.271	639.206	375.956	-351.191	565.694	270.622	-331.211	577.998	68.555	-195.143	640.662	13.101	-116.912	547.965	-14.306	-338.201	572.866	13.742	-301.897	527.361	6.267	-253.804	889.561	634.468	-325.519	863.160	806.089	-200.094	905.135	402.719	-329.366	806.964	383.514	-331.786	888.772	301.304	-370.928	964.005	84.830	-414.486	930.510	1.697	-372.628	938.336	-12.513	-614.947	937.269	16.850	-563.957	1006.046	0.954	-542.123	790.623	837.104	-611.365	776.232	788.409	-608.022	791.481	757.288	-623.241	757.000	596.416	-484.563	735.122	536.877	-506.917	705.329	560.957	-534.570	766.995	859.035	-619.515	826.463	1118.792	-570.260	939.490	1356.801	-425.741	798.845	1363.378	-395.030	782.237	602.198	-534.366
1483	15.43750	00:00:00:00	862.944	1510.495	-455.869	790.453	1469.166	-502.172	915.602	1473.083	-513.761	791.513	1268.937	-421.136	724.049	1139.447	-337.175	712.287	1046.533	-295.331	694.969	952.781	-222.203	807.393	901.672	-483.772	870.586	1042.823	-516.796	698.584	1208.904	-459.875	801.106	1233.050	-621.694	795.283	1080.379	-618.656	682.811	1111.490	-618.663	676.768	902.737	-574.918	728.054	908.079	-659.510	721.391	683.978	-602.326	762.958	707.267	-530.547	977.535	1185.708	-343.847	808.655	1184.065	-314.548	971.779	1047.342	-384.975	936.132	1061.072	-268.345	938.539	1100.721	-434.955	928.341	841.437	-310.027	1005.754	861.339	-336.418	988.038	870.262	-408.827	912.156	781.288	-552.419	874.550	859.466	-540.988	614.857	858.329	-432.634	874.643	846.639	-350.283	585.685	947.718	-293.072	823.411	923.862	-216.471	530.830	728.670	-378.841	510.386	836.704	-275.410	530.695	375.281	-355.117	637.954	374.955	-353.067	564.649	269.548	-332.512	577.739	68.306	-195.260	640.585	13.204	-116.998	547.869	-14.356	-338.276	572.808	13.796	-301.945	527.237	6.237	-253.830	889.500	633.589	-323.594	863.996	806.036	-198.103	904.538	402.455	-328.697	806.314	383.270	-331.349	888.119	301.121	-370.422	963.800	84.816	-414.270	930.318	1.697	-372.632	938.377	-12.554	-614.900	937.295	16.851	-563.935	1006.034	0.958	-542.065	790.821	833.113	-610.762	778.122	783.730	-608.110	793.104	753.196	-623.286	757.287	591.872	-485.290	735.224	532.109	-507.685	705.488	556.620	-535.267	768.261	854.238	-620.499	828.032	1114.229	-571.955	940.803	1353.489	-429.309	800.025	1360.825	-399.736	782.601	597.536	-535.023
1484	15.44792	00:00:00:00	864.814	1507.151	-461.391	792.542	1465.585	-507.820	917.778	1468.986	-518.570	792.290	1266.194	-424.695	723.836	1137.880	-339.997	711.402	1045.385	-297.318	693.448	952.252	-223.189	807.672	898.387	-483.502	871.440	1038.893	-517.456	699.547	1206.066	-463.621	803.104	1228.044	-624.871	797.281	1075.663	-620.738	685.040	1106.968	-621.681	678.414	898.448	-576.621	730.050	903.295	-661.031	722.350	679.513	-603.166	763.744	702.866	-531.213	977.503	1183.089	-345.026	808.412	1182.340	-317.242	971.553	1044.341	-385.029	934.894	1059.176	-269.400	938.940	1097.451	-435.668	926.438	839.189	-308.693	1004.229	858.087	-334.053	987.434	866.824	-406.928	912.904	777.496	-550.973	875.132	855.794	-540.344	614.789	855.809	-433.172	873.956	845.097	-348.802	584.574	946.511	-294.675	825.509	923.604	-216.911	530.438	727.489	-379.484	509.249	835.459	-276.581	529.435	374.156	-356.971	636.715	374.006	-354.884	563.641	268.507	-333.811	577.476	68.084	-195.373	640.528	13.368	-117.048	547.778	-14.416	-338.305	572.755	13.825	-301.951	527.122	6.207	-253.843	889.365	632.821	-321.829	858.884	805.226	-195.638	903.818	402.177	-328.064	805.524	382.996	-331.109	887.537	300.968	-370.065	963.497	84.788	-414.129	930.042	1.705	-372.699	938.374	-12.562	-614.952	937.301	16.888	-563.987	1005.997	0.962	-542.041	792.047	828.939	-610.720	779.851	779.195	-608.106	794.536	749.158	-623.048	757.433	587.598	-485.727	734.888	527.806	-508.161	705.556	552.474	-536.015	769.884	849.482	-621.710	829.547	1109.885	-573.692	941.978	1350.208	-432.768	801.034	1358.227	-404.234	782.814	592.912	-535.312
1485	15.45833	00:00:00:00	866.473	1503.782	-466.605	794.506	1462.045	-513.219	919.819	1465.038	-522.964	793.025	1263.478	-428.149	723.654	1136.310	-342.744	710.582	1044.287	-299.132	691.910	951.685	-223.983	807.599	895.192	-483.016	872.207	1035.070	-518.013	700.451	1203.253	-467.205	804.824	1222.675	-627.642	799.194	1071.098	-622.722	687.099	1102.576	-624.482	679.928	894.243	-578.239	731.805	898.598	-662.538	723.369	675.098	-603.865	761.304	697.274	-531.607	977.442	1180.509	-346.236	808.134	1180.704	-319.854	971.289	1041.442	-384.928	933.587	1057.489	-269.634	939.353	1094.181	-436.382	924.596	837.131	-307.458	1002.776	855.540	-331.978	986.689	863.895	-405.148	913.497	773.815	-549.411	875.496	852.258	-539.583	614.692	853.382	-433.667	873.246	843.601	-347.436	583.567	945.333	-296.243	821.762	922.823	-215.901	530.371	726.219	-379.785	508.076	834.257	-277.611	528.202	372.986	-358.932	635.450	373.062	-356.663	562.705	267.558	-335.036	577.184	67.901	-195.417	640.484	13.541	-117.096	547.746	-14.434	-338.359	572.749	13.869	-301.948	527.026	6.192	-253.834	889.063	632.265	-320.401	857.402	804.856	-194.263	902.954	401.950	-327.413	804.687	382.680	-330.971	886.928	300.825	-369.720	963.128	84.783	-414.020	929.663	1.749	-372.789	938.348	-12.567	-615.025	937.288	16.915	-564.065	1005.933	0.964	-541.989	793.226	825.062	-610.489	781.420	774.804	-608.016	795.883	745.241	-622.488	757.356	583.374	-485.845	734.400	523.803	-508.285	705.421	548.405	-536.546	771.471	844.819	-622.760	830.918	1105.572	-575.227	943.050	1346.990	-436.008	801.916	1355.610	-408.599	782.939	588.429	-535.244
1486	15.46875	00:00:00:00	868.005	1500.462	-471.551	796.296	1458.526	-518.334	921.699	1461.060	-527.211	793.638	1260.779	-431.473	723.372	1134.728	-345.404	709.843	1043.206	-300.955	689.263	951.822	-223.749	807.821	892.109	-482.519	872.980	1031.319	-518.524	701.446	1200.409	-470.736	807.270	1217.480	-629.976	800.947	1066.587	-624.638	688.949	1098.288	-627.243	681.231	890.156	-579.869	733.529	893.978	-663.913	724.288	670.794	-604.395	761.599	693.876	-532.293	977.504	1178.005	-347.537	807.878	1179.087	-322.395	971.077	1038.670	-384.769	932.164	1055.930	-269.941	939.719	1091.048	-437.056	922.860	835.076	-306.151	1001.161	853.151	-329.644	985.808	860.929	-403.171	913.962	770.203	-547.601	875.750	848.873	-538.729	614.590	850.972	-434.145	872.499	842.040	-346.104	582.779	944.062	-298.030	822.179	922.642	-216.325	530.111	725.163	-380.454	506.909	833.074	-278.657	527.008	371.897	-360.853	634.274	372.123	-358.400	561.837	266.574	-336.301	576.881	67.732	-195.534	640.419	13.771	-117.173	547.687	-14.487	-338.373	572.732	13.924	-301.970	526.918	6.184	-253.871	888.014	631.843	-318.395	855.041	804.428	-192.638	902.048	401.720	-326.769	803.787	382.418	-330.785	886.281	300.680	-369.395	962.699	84.766	-413.928	929.222	1.809	-372.907	938.380	-12.661	-615.062	937.284	16.942	-564.163	1005.856	0.968	-541.981	794.233	821.306	-610.008	782.834	770.556	-607.844	797.006	741.425	-621.756	757.104	579.346	-485.816	733.766	520.086	-508.182	705.229	544.436	-536.970	772.760	840.347	-623.575	832.254	1101.357	-576.739	943.977	1343.743	-439.098	802.713	1352.995	-412.778	782.933	584.090	-534.960
