NO_OF_FRAMES	2852
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:48:57.717	331690.37858269
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RMID	LFRM	LFSH	RBHD	LBHD	LPLM	RPLM	RFTHI
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RMID X	RMID Y	RMID Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	RPLM X	RPLM Y	RPLM Z	RFTHI X	RFTHI Y	RFTHI Z	
4638	48.30208	00:35:25:01	906.136	1627.667	-103.539	848.819	1584.924	-38.663	866.653	1579.875	-164.755	1004.584	1330.338	-79.650	1034.747	1148.424	-95.365	1020.752	1045.037	-105.540	1029.946	951.981	-110.079	771.172	1036.175	-121.873	792.339	1192.835	-102.805	1032.459	1229.865	-6.227	901.621	1291.457	85.751	864.605	1137.093	84.975	990.962	1142.948	93.935	0.000	0.000	0.000	923.776	966.877	144.982	888.266	742.285	145.399	822.631	758.358	94.926	921.167	1315.953	-279.118	1036.953	1245.429	-172.523	876.921	1170.846	-296.763	1003.884	1182.266	-288.023	837.848	1244.907	-204.008	971.507	969.478	-273.563	958.034	993.532	-349.263	897.598	944.796	-366.703	903.197	757.829	-383.600	832.931	780.896	-335.741	811.117	927.891	15.319	847.117	948.281	-258.459	980.894	952.437	15.416	1005.501	952.214	-238.804	829.638	756.215	54.748	954.737	841.894	53.014	921.113	416.129	42.861	941.172	409.971	-62.715	916.762	315.503	11.957	953.530	77.215	26.640	1030.374	11.478	-13.532	793.038	-13.767	-6.937	831.334	16.390	-16.073	859.901	7.296	43.844	979.812	840.029	-279.212	923.485	421.007	-299.488	920.656	409.127	-202.772	920.613	309.506	-275.852	963.116	87.015	-328.356	1028.499	5.497	-293.247	791.012	-14.306	-307.844	837.647	18.248	-296.479	859.067	-0.708	-365.608	840.256	605.732	-336.528	867.758	917.325	135.489	826.892	1234.949	-8.396	966.849	1471.829	-159.344	962.123	1489.626	-17.259	793.698	662.573	141.164	815.524	665.274	-317.415	863.473	665.973	-297.802
4639	48.31250	00:35:25:01	906.340	1627.661	-105.571	849.026	1584.976	-40.695	866.828	1579.847	-166.784	1004.655	1330.254	-81.505	1034.702	1148.367	-97.082	1020.689	1045.023	-107.896	1029.858	952.023	-111.762	771.114	1036.134	-123.580	792.063	1192.818	-104.230	1032.453	1229.826	-8.203	901.607	1291.557	83.887	864.370	1137.231	82.839	990.858	1142.942	92.164	0.000	0.000	0.000	923.219	966.751	142.396	887.349	742.193	141.978	820.747	758.720	92.353	921.314	1315.823	-281.038	1036.996	1245.326	-174.302	876.836	1170.736	-298.583	1003.883	1181.967	-289.945	837.716	1244.906	-205.819	971.106	969.235	-275.107	957.518	993.211	-350.782	896.965	944.495	-368.113	902.341	757.570	-384.563	832.050	780.861	-336.829	811.042	927.821	13.583	846.654	948.345	-260.073	980.707	952.637	13.554	1005.421	952.216	-240.527	829.953	756.162	52.995	954.656	841.891	51.359	921.298	416.214	41.893	941.416	409.809	-63.543	916.957	315.589	11.313	953.566	77.290	26.454	1030.375	11.477	-13.637	793.010	-13.753	-6.895	831.315	16.409	-16.064	859.929	7.312	43.844	979.736	840.040	-280.981	924.419	421.017	-300.741	921.766	409.244	-203.947	921.473	309.628	-276.852	963.344	86.892	-328.724	1028.551	5.449	-293.395	791.042	-14.287	-307.854	837.680	18.276	-296.604	859.090	-0.747	-365.714	838.978	605.681	-337.171	867.163	917.230	132.590	826.844	1235.070	-10.284	967.047	1471.750	-161.364	962.334	1489.626	-19.263	792.726	662.657	137.325	814.515	665.214	-318.078	863.435	665.799	-298.873
4640	48.32292	00:35:25:02	906.558	1627.631	-107.586	849.256	1584.938	-42.674	867.033	1579.851	-168.751	1004.728	1330.183	-83.388	1034.707	1148.184	-98.902	1020.622	1044.986	-109.350	1029.773	952.071	-113.450	771.048	1036.115	-125.333	792.026	1193.003	-106.326	1032.372	1229.657	-9.912	901.593	1291.650	82.005	864.144	1137.348	80.817	990.817	1142.866	90.301	0.000	0.000	0.000	922.641	966.598	139.814	886.444	742.077	138.668	819.735	758.966	88.852	921.504	1315.678	-282.984	1037.072	1245.214	-176.149	876.751	1170.629	-300.318	1003.828	1181.632	-291.834	837.770	1244.891	-207.690	970.722	969.036	-276.664	957.036	992.873	-352.367	896.368	944.246	-369.557	901.424	757.274	-385.692	831.298	780.743	-337.833	810.973	927.744	11.972	846.594	948.286	-261.713	980.623	953.050	11.382	1005.289	952.271	-242.164	827.884	756.790	50.374	954.609	841.918	49.751	921.488	416.310	41.038	941.597	409.669	-64.395	917.140	315.647	10.665	953.615	77.368	26.271	1030.352	11.465	-13.715	792.971	-13.740	-6.838	831.320	16.413	-16.048	859.958	7.330	43.841	979.621	840.103	-282.651	925.215	420.977	-301.932	922.822	409.359	-205.073	922.275	309.763	-277.823	963.578	86.781	-329.118	1028.582	5.404	-293.523	791.058	-14.290	-307.859	837.687	18.328	-296.739	859.082	-0.786	-365.811	837.929	605.585	-337.815	866.384	917.213	129.734	826.784	1235.205	-12.166	967.179	1471.729	-163.375	962.589	1489.589	-21.279	791.718	662.689	133.546	813.528	665.192	-318.863	863.640	665.700	-300.352
4641	48.33333	00:35:25:02	906.763	1627.686	-109.539	849.493	1584.979	-44.597	867.206	1579.835	-170.707	1004.825	1330.150	-85.266	1034.541	1147.886	-100.371	1020.575	1044.989	-111.011	1029.719	952.044	-115.190	770.952	1036.079	-127.088	792.378	1192.879	-108.117	1032.356	1229.557	-11.659	901.586	1291.751	80.176	863.911	1137.469	78.823	990.655	1142.837	88.643	0.000	0.000	0.000	922.043	966.487	137.307	885.547	741.986	135.408	818.907	759.117	85.461	921.692	1315.498	-284.876	1037.150	1245.028	-178.051	876.610	1170.551	-301.880	1003.818	1181.279	-293.730	838.028	1244.795	-209.510	970.298	968.797	-278.226	956.456	992.562	-353.929	895.691	943.982	-371.001	900.621	756.940	-386.797	830.537	780.576	-338.955	810.986	927.667	10.308	846.285	948.357	-263.670	980.483	953.418	9.401	1005.187	952.298	-243.853	825.586	757.432	47.798	954.640	841.881	48.149	921.684	416.345	40.262	941.593	409.503	-65.201	917.253	315.688	10.099	953.640	77.425	26.096	1030.352	11.454	-13.803	792.945	-13.738	-6.807	831.306	16.412	-16.020	859.980	7.341	43.821	979.449	840.169	-284.231	925.986	420.956	-303.124	923.881	409.497	-206.238	923.042	309.969	-278.743	963.806	86.668	-329.476	1028.621	5.379	-293.677	791.082	-14.306	-307.873	837.718	18.360	-296.851	859.086	-0.834	-365.904	837.033	605.405	-338.556	865.746	917.206	126.946	826.721	1235.347	-14.011	967.392	1471.736	-165.321	962.872	1489.597	-23.287	790.744	662.780	129.850	812.602	665.210	-319.885	863.436	665.519	-301.500
4642	48.34375	00:35:25:02	906.984	1627.668	-111.475	849.722	1585.000	-46.550	867.418	1579.812	-172.658	1004.964	1330.089	-87.125	1034.517	1147.848	-102.045	1020.507	1044.971	-112.805	1029.674	952.039	-116.864	770.858	1036.000	-128.693	792.361	1193.014	-110.053	1032.405	1229.574	-13.543	901.604	1291.820	78.368	863.692	1137.588	76.835	990.651	1142.788	86.727	0.000	0.000	0.000	921.392	966.370	134.898	884.623	741.951	132.269	815.405	760.534	76.059	921.897	1315.310	-286.756	1037.221	1244.878	-179.767	876.620	1170.393	-303.642	1003.800	1181.046	-295.603	838.144	1244.747	-211.342	969.917	968.555	-279.848	955.952	992.221	-355.555	895.180	943.638	-372.456	899.827	756.638	-388.019	829.891	780.351	-340.065	810.991	927.610	8.723	846.231	948.366	-265.248	980.435	953.577	7.589	1005.128	952.263	-245.486	823.246	758.073	45.222	954.711	841.842	46.561	921.816	416.380	39.384	941.798	409.298	-66.004	917.331	315.691	9.497	953.663	77.496	25.928	1030.359	11.430	-13.865	792.945	-13.748	-6.775	831.300	16.407	-16.032	859.994	7.347	43.843	979.326	840.154	-285.947	926.776	420.909	-304.316	924.917	409.642	-207.364	923.850	310.150	-279.681	964.043	86.600	-329.815	1028.684	5.278	-293.823	791.120	-14.291	-307.902	837.730	18.408	-296.983	859.109	-0.878	-366.005	836.361	605.155	-339.317	865.062	917.197	124.215	826.666	1235.474	-15.799	967.607	1471.710	-167.273	963.073	1489.655	-25.188	789.717	662.835	126.165	811.952	665.038	-320.664	863.335	665.410	-302.870
4643	48.35417	00:35:25:02	907.230	1627.672	-113.417	850.031	1585.024	-48.433	867.612	1579.823	-174.544	1005.059	1330.000	-88.864	1034.510	1147.688	-103.754	1020.471	1044.863	-114.749	1029.622	952.066	-118.483	770.775	1035.904	-130.278	792.457	1192.910	-111.628	1032.476	1229.546	-15.340	901.570	1291.927	76.590	863.432	1137.687	74.838	990.553	1142.729	85.095	0.000	0.000	0.000	920.693	966.255	132.593	883.707	741.837	129.232	815.014	760.711	73.397	922.046	1315.086	-288.585	1037.296	1244.676	-181.476	876.519	1170.250	-305.256	1003.684	1180.746	-297.433	838.245	1244.662	-213.132	969.613	968.256	-281.515	955.413	991.900	-357.174	894.608	943.399	-373.835	899.108	756.275	-389.287	829.317	780.057	-341.066	811.026	927.536	7.236	845.643	948.317	-266.883	980.416	953.766	5.840	1005.026	952.303	-247.066	820.722	758.749	42.768	954.820	841.776	44.978	921.930	416.400	38.560	941.941	409.136	-66.803	917.446	315.683	8.916	953.669	77.551	25.756	1030.340	11.421	-13.926	792.935	-13.739	-6.743	831.294	16.414	-16.028	859.991	7.349	43.836	979.135	840.247	-287.477	927.566	420.862	-305.395	925.956	409.803	-208.410	924.663	310.278	-280.648	964.240	86.536	-330.154	1028.697	5.225	-293.960	791.151	-14.284	-307.924	837.755	18.458	-297.122	859.096	-0.941	-366.107	835.788	604.855	-340.204	864.492	917.176	121.549	826.608	1235.573	-17.561	967.796	1471.736	-169.165	963.413	1489.667	-27.118	788.734	662.913	122.642	811.465	664.795	-321.476	863.317	665.257	-304.224
4644	48.36458	00:35:25:03	907.504	1627.674	-115.273	850.290	1585.034	-50.291	867.856	1579.794	-176.427	1005.170	1329.899	-90.594	1034.503	1147.655	-105.417	1020.422	1044.723	-116.324	1029.598	952.019	-120.209	770.750	1035.832	-131.859	792.458	1192.984	-113.645	1032.489	1229.508	-16.950	901.542	1292.012	74.844	863.203	1137.776	72.818	990.523	1142.681	83.227	0.000	0.000	0.000	919.936	966.171	130.374	882.717	741.781	126.259	814.695	760.652	70.772	922.232	1314.863	-290.340	1037.380	1244.507	-183.189	876.442	1170.042	-306.943	1003.654	1180.333	-299.250	838.318	1244.558	-214.883	969.301	967.952	-283.209	954.879	991.563	-358.861	894.042	943.191	-375.392	898.434	755.942	-390.556	828.864	779.767	-342.123	811.111	927.495	5.712	846.235	948.106	-268.402	980.414	953.849	4.451	1004.886	952.329	-248.667	818.174	759.440	40.304	954.962	841.744	43.430	922.087	416.419	37.804	941.916	408.958	-67.611	917.538	315.675	8.372	953.679	77.582	25.609	1030.345	11.391	-13.951	792.911	-13.717	-6.721	831.302	16.418	-16.006	860.023	7.369	43.833	978.950	840.317	-289.019	928.390	420.818	-306.497	926.985	409.910	-209.478	925.468	310.412	-281.582	964.513	86.500	-330.479	1028.740	5.175	-294.092	791.190	-14.290	-307.951	837.765	18.505	-297.266	859.136	-1.003	-366.218	835.399	604.521	-341.131	863.752	917.120	118.892	826.597	1235.679	-19.329	968.022	1471.726	-171.059	963.666	1489.666	-29.000	787.668	662.995	119.061	811.180	664.440	-321.782	863.170	665.108	-305.563
4645	48.37500	00:35:25:03	907.777	1627.689	-117.146	850.595	1585.085	-52.114	868.111	1579.774	-178.256	1005.305	1329.872	-92.373	1034.495	1147.581	-107.028	1020.370	1044.560	-118.090	1029.574	951.996	-121.804	770.723	1035.801	-133.382	792.491	1193.005	-115.299	1032.422	1229.398	-18.481	901.533	1292.059	73.089	862.947	1137.910	70.868	990.321	1142.625	81.706	0.000	0.000	0.000	919.096	966.101	128.269	881.661	741.755	123.501	814.407	760.805	68.261	922.361	1314.637	-292.120	1037.422	1244.358	-184.845	876.420	1169.795	-308.574	1003.634	1179.953	-301.056	838.362	1244.441	-216.610	968.978	967.685	-284.930	954.351	991.220	-360.571	893.471	942.938	-376.936	897.845	755.594	-391.975	828.474	779.393	-343.264	811.147	927.434	4.238	846.075	948.041	-269.926	980.386	954.133	3.691	1004.736	952.292	-250.409	818.006	759.457	38.770	955.146	841.679	41.873	922.205	416.461	37.038	941.992	408.789	-68.409	917.622	315.703	7.806	953.692	77.644	25.476	1030.360	11.384	-13.990	792.912	-13.702	-6.687	831.284	16.431	-15.980	860.038	7.381	43.847	978.784	840.327	-290.625	929.219	420.869	-307.613	927.994	410.081	-210.533	926.298	310.532	-282.550	964.820	86.387	-330.817	1028.784	5.117	-294.194	791.202	-14.266	-307.954	837.788	18.563	-297.408	859.146	-1.047	-366.299	835.091	604.128	-342.171	862.812	917.202	116.280	826.607	1235.745	-21.128	968.264	1471.674	-172.940	963.967	1489.708	-30.864	786.628	663.094	115.503	810.944	664.052	-322.554	863.328	664.959	-306.969
4646	48.38542	00:35:25:03	908.086	1627.634	-119.035	850.927	1585.117	-53.940	868.396	1579.785	-180.069	1005.450	1329.820	-94.105	1034.566	1147.516	-108.713	1020.300	1044.420	-119.724	1029.513	951.990	-123.381	771.030	1035.666	-134.806	792.432	1192.874	-116.945	1032.519	1229.418	-20.214	901.512	1292.122	71.351	862.711	1137.974	68.918	990.079	1142.688	80.344	0.000	0.000	0.000	918.215	965.986	126.247	880.545	741.770	120.833	814.179	760.793	65.713	922.543	1314.418	-293.840	1037.531	1244.144	-186.585	876.302	1169.611	-310.063	1003.583	1179.533	-302.829	838.447	1244.352	-218.344	968.754	967.423	-286.679	953.715	990.933	-362.246	893.028	942.692	-378.341	897.340	755.277	-393.352	828.139	779.044	-344.388	811.249	927.396	2.833	845.147	948.060	-271.296	981.519	950.979	-1.225	1004.584	952.354	-252.044	817.873	759.481	37.260	955.283	841.590	40.369	922.297	416.528	36.226	942.046	408.700	-69.182	917.666	315.722	7.238	953.726	77.682	25.306	1030.365	11.359	-14.032	792.879	-13.733	-6.626	831.290	16.439	-15.952	860.043	7.390	43.841	978.568	840.323	-292.136	930.049	420.812	-308.714	928.946	410.202	-211.581	927.107	310.681	-283.418	965.142	86.315	-331.135	1028.812	5.067	-294.269	791.270	-14.269	-308.003	837.821	18.615	-297.553	859.179	-1.095	-366.419	834.920	603.701	-343.307	862.022	917.217	113.734	826.598	1235.746	-22.900	968.489	1471.607	-174.753	964.230	1489.685	-32.691	785.538	663.223	112.010	810.806	663.640	-323.551	863.254	664.748	-308.172
4647	48.39583	00:35:25:03	908.436	1627.594	-120.871	851.262	1585.105	-55.790	868.643	1579.750	-181.901	1005.597	1329.680	-95.762	1034.601	1147.357	-110.240	1020.269	1044.297	-121.137	1029.491	951.956	-124.961	770.785	1035.561	-136.528	792.495	1192.953	-118.621	1032.498	1229.348	-21.690	901.511	1292.145	69.665	862.506	1138.037	67.007	989.862	1142.595	78.933	0.000	0.000	0.000	917.355	965.921	124.378	879.406	741.738	118.363	813.977	760.797	63.368	922.689	1314.161	-295.510	1037.634	1243.998	-188.204	876.240	1169.385	-311.695	1003.481	1179.206	-304.536	838.565	1244.222	-220.030	968.466	967.154	-288.423	953.270	990.577	-363.948	892.522	942.337	-379.889	896.929	754.929	-394.814	827.878	778.623	-345.567	811.346	927.329	1.410	844.949	947.940	-272.764	981.607	950.942	-2.848	1004.374	952.247	-253.423	817.780	759.506	35.823	955.504	841.579	38.868	922.444	416.577	35.500	941.887	408.556	-69.917	917.740	315.730	6.645	953.722	77.742	25.138	1030.333	11.340	-14.113	792.867	-13.715	-6.594	831.253	16.437	-15.938	860.048	7.406	43.852	978.362	840.322	-293.573	930.969	420.783	-309.771	929.946	410.306	-212.634	927.947	310.791	-284.354	965.446	86.235	-331.491	1028.852	4.984	-294.372	791.328	-14.254	-308.024	837.850	18.663	-297.699	859.202	-1.154	-366.525	834.902	603.356	-344.426	861.173	917.219	111.300	826.619	1235.784	-24.615	968.716	1471.551	-176.525	964.563	1489.698	-34.494	784.418	663.365	108.431	810.758	663.213	-324.524	863.645	664.487	-309.573
4648	48.40625	00:35:25:04	908.754	1627.591	-122.687	851.575	1585.131	-57.538	868.958	1579.735	-183.640	1005.753	1329.538	-97.402	1034.642	1147.219	-111.721	1020.191	1044.168	-122.404	1029.486	951.896	-126.551	771.057	1035.369	-137.840	792.476	1192.819	-120.190	1032.532	1229.219	-23.311	901.527	1292.161	67.994	862.329	1138.078	65.145	989.632	1142.569	77.639	0.000	0.000	0.000	916.481	965.874	122.644	878.231	741.736	115.962	813.689	760.859	60.917	922.836	1313.896	-297.203	1037.733	1243.793	-189.743	876.233	1169.170	-313.228	1003.400	1178.892	-306.314	838.605	1244.104	-221.645	968.172	966.882	-290.128	952.708	990.258	-365.628	892.212	942.069	-381.380	896.619	754.549	-396.208	827.680	778.127	-346.783	811.407	927.290	0.046	844.711	947.823	-274.166	981.692	950.891	-4.438	1004.200	952.198	-255.144	817.712	759.561	34.350	955.764	841.604	37.366	922.574	416.641	35.119	941.872	408.407	-70.585	917.802	315.748	6.082	953.751	77.793	24.952	1030.325	11.314	-14.194	792.863	-13.718	-6.571	831.259	16.442	-15.954	860.085	7.419	43.844	978.108	840.313	-294.964	931.878	420.745	-310.772	930.731	410.271	-213.538	928.756	310.932	-285.306	965.797	86.163	-331.860	1028.919	4.886	-294.495	791.408	-14.237	-308.064	837.911	18.713	-297.858	859.247	-1.190	-366.632	834.965	602.808	-345.695	860.371	917.258	108.905	826.658	1235.815	-26.279	968.981	1471.458	-178.302	964.849	1489.660	-36.246	783.237	663.570	104.528	810.835	662.710	-325.640	863.505	664.299	-310.379
4649	48.41667	00:35:25:04	909.075	1627.546	-124.430	851.913	1585.152	-59.248	869.238	1579.662	-185.394	1005.937	1329.398	-98.985	1034.669	1147.012	-113.284	1020.139	1043.985	-124.090	1029.421	951.938	-128.143	771.036	1035.306	-139.208	792.520	1192.826	-121.806	1032.619	1229.144	-24.807	901.562	1292.143	66.326	862.133	1138.130	63.347	989.419	1142.441	76.309	0.000	0.000	0.000	915.588	965.802	121.043	877.036	741.719	113.760	813.304	760.930	58.367	923.080	1313.660	-298.842	1037.864	1243.503	-191.349	876.157	1169.029	-314.693	1003.409	1178.419	-308.041	838.726	1244.014	-223.236	967.945	966.569	-291.839	952.170	989.973	-367.289	891.794	941.755	-382.896	896.340	754.196	-397.731	827.503	777.685	-348.064	811.537	927.244	-1.300	844.534	947.688	-275.565	981.767	950.943	-5.960	1003.984	952.216	-256.641	817.282	760.367	32.609	955.938	841.622	35.921	922.694	416.732	34.415	941.866	408.291	-71.301	917.830	315.769	5.595	953.775	77.839	24.771	1030.307	11.314	-14.273	792.844	-13.726	-6.511	831.254	16.443	-15.925	860.097	7.426	43.842	977.936	840.293	-296.484	932.788	420.736	-311.786	931.696	410.327	-214.531	929.552	311.072	-286.249	966.127	86.119	-332.232	1028.993	4.778	-294.660	791.496	-14.207	-308.085	837.982	18.784	-298.023	859.273	-1.236	-366.738	835.159	602.097	-347.281	859.562	917.278	106.704	826.656	1235.839	-27.858	969.245	1471.382	-180.063	965.167	1489.656	-37.974	782.078	663.733	101.143	811.005	662.244	-326.810	863.798	664.098	-311.523
4650	48.42708	00:35:25:04	909.398	1627.493	-126.169	852.271	1585.133	-60.984	869.512	1579.601	-187.118	1006.148	1329.243	-100.591	1034.728	1146.863	-114.837	1020.092	1043.786	-125.725	1029.368	951.944	-129.685	770.652	1035.324	-140.763	792.617	1192.923	-123.290	1032.672	1228.949	-26.246	901.588	1292.177	64.725	862.062	1138.169	61.605	989.253	1142.297	74.816	0.000	0.000	0.000	914.718	965.766	119.598	875.813	741.760	111.673	812.873	761.077	55.992	923.262	1313.373	-300.482	1037.981	1243.262	-192.871	876.130	1168.815	-316.180	1003.372	1177.995	-309.728	838.843	1243.913	-224.866	967.707	966.270	-293.512	951.732	989.694	-368.939	891.340	941.446	-384.380	896.148	753.868	-399.290	827.395	777.248	-349.401	811.610	927.179	-2.609	845.125	947.406	-276.893	981.837	950.959	-7.434	1003.801	952.312	-258.252	817.221	760.433	31.035	956.149	841.648	34.531	922.777	416.760	33.656	941.632	408.138	-72.118	917.871	315.766	5.111	953.803	77.863	24.600	1030.312	11.287	-14.373	792.821	-13.727	-6.486	831.244	16.456	-15.894	860.110	7.429	43.838	977.754	840.280	-297.873	933.624	420.709	-312.794	932.598	410.325	-215.436	930.303	311.139	-287.150	966.446	86.050	-332.602	1029.076	4.685	-294.829	791.592	-14.204	-308.125	838.069	18.833	-298.159	859.328	-1.298	-366.851	835.503	601.494	-348.711	858.765	917.331	104.564	826.651	1235.844	-29.463	969.540	1471.355	-181.748	965.502	1489.670	-39.676	780.938	663.906	97.832	811.188	661.679	-328.029	864.290	663.919	-312.733
4651	48.43750	00:35:25:04	909.705	1627.488	-127.890	852.591	1585.120	-62.709	869.822	1579.564	-188.810	1006.328	1329.105	-102.161	1034.742	1146.739	-116.280	1020.029	1043.570	-127.224	1029.311	951.896	-131.258	770.975	1035.124	-141.986	792.594	1192.838	-124.829	1032.740	1228.835	-27.831	901.663	1292.188	63.138	861.924	1138.190	59.971	989.042	1142.201	73.675	0.000	0.000	0.000	913.175	965.960	119.383	874.743	741.756	109.722	812.559	761.444	53.609	923.481	1313.155	-301.992	1038.111	1243.055	-194.403	876.150	1168.607	-317.741	1003.300	1177.663	-311.359	838.947	1243.846	-226.383	967.415	965.989	-295.152	951.144	989.400	-370.517	890.862	941.122	-385.816	895.997	753.533	-400.814	827.358	776.739	-350.811	811.741	927.146	-3.940	845.042	947.191	-277.974	981.920	950.998	-8.864	1003.615	952.182	-259.691	817.147	760.512	29.435	956.314	841.675	33.162	922.893	416.791	32.965	941.588	407.946	-72.722	917.940	315.776	4.610	953.828	77.931	24.437	1030.305	11.278	-14.460	792.789	-13.709	-6.450	831.246	16.466	-15.858	860.134	7.450	43.851	977.587	840.332	-299.239	934.373	420.661	-313.702	933.365	410.403	-216.339	930.973	311.235	-287.886	966.754	85.986	-332.956	1029.185	4.591	-295.000	791.716	-14.168	-308.171	838.163	18.885	-298.304	859.369	-1.334	-366.957	836.319	600.786	-349.874	857.973	917.425	102.569	826.686	1235.899	-31.059	969.843	1471.301	-183.409	965.899	1489.725	-41.378	779.848	664.040	94.725	811.478	661.123	-329.384	864.331	663.769	-313.526
4652	48.44792	00:35:25:05	910.001	1627.479	-129.569	852.926	1585.158	-64.369	870.130	1579.469	-190.520	1006.574	1328.967	-103.681	1034.756	1146.496	-117.754	1020.002	1043.331	-128.913	1029.201	951.913	-132.731	770.896	1035.069	-143.308	792.687	1192.884	-126.303	1032.823	1228.689	-29.396	901.751	1292.183	61.618	861.836	1138.231	58.359	988.808	1142.145	72.553	0.000	0.000	0.000	912.318	965.933	118.179	873.640	741.772	108.035	812.094	761.568	51.671	923.647	1312.893	-303.556	1038.245	1242.787	-195.973	876.062	1168.484	-319.120	1003.239	1177.289	-312.970	839.049	1243.791	-227.862	967.165	965.762	-296.788	950.768	989.121	-372.136	890.481	940.866	-387.337	895.957	753.206	-402.360	827.326	776.171	-352.192	811.807	927.092	-5.194	844.679	947.181	-279.619	980.946	953.800	-6.308	1003.428	952.089	-261.066	816.574	761.466	27.323	956.436	841.700	31.829	923.042	416.834	32.297	941.624	407.795	-73.394	918.009	315.779	4.071	953.852	77.978	24.298	1030.280	11.265	-14.552	792.784	-13.716	-6.419	831.217	16.476	-15.851	860.136	7.440	43.830	977.404	840.347	-300.567	934.955	420.640	-314.586	934.015	410.480	-217.200	931.567	311.292	-288.655	967.009	85.939	-333.309	1029.266	4.468	-295.180	791.820	-14.119	-308.224	838.262	18.946	-298.391	859.414	-1.381	-367.055	836.789	600.342	-351.329	857.230	917.476	100.784	826.773	1235.950	-32.515	970.195	1471.261	-185.058	966.257	1489.784	-42.993	778.846	664.158	91.871	811.888	660.561	-330.772	864.562	663.585	-314.574
